4.764597619961762689e+02,3.632810067126885087e+02,4.151135897213568171e+01,6.893456276738187505e+00,6.327885700000000391e+00
2.982092449110378993e+02,1.152759732030016409e+02,3.769595802385887851e+01,2.007052008287556255e+00,1.204852900000000027e+01
2.688467988436192400e+02,3.243380605217455468e+02,1.275101063439926463e+01,2.893758741496101194e+01,6.708562399999999926e+00
4.492670274084465518e+02,2.027498929370137262e+02,2.791493360129118528e+01,4.064553476390637599e+01,7.151075299999999579e+00
3.237000888925393838e+02,2.963459661515406083e+02,4.820740856437681998e+01,3.771148937805849499e+01,7.279746000000000272e+00
5.205881310512619393e+02,1.945060941864242920e+02,4.068714112475973366e+01,3.721588025748568640e+01,7.190901900000000069e+00
4.373260663593078590e+01,4.592294006820239929e+02,2.519986307585310215e+01,2.309785369149763667e+01,9.657864599999999911e+00
3.450887377845228343e+02,3.314112388697440110e+02,2.530323657478678712e+01,4.713989619247635687e+01,7.283023799999999603e+00
1.628958752856110266e+02,4.309339877417118032e+02,4.254896081293533427e+01,1.746830809657351580e+01,7.266434900000000141e+00
2.544520457023244546e+02,1.366829698908777573e+02,3.823390660006544550e+01,3.316311276888772142e+01,9.281025100000000805e+00
2.091953107282880922e+02,1.886024978102730358e+02,3.572462949672090815e+01,5.036629841957401155e+00,8.503746100000000752e+00
5.718441449895174173e+02,3.786721579054743074e+02,3.282586931009665676e+01,3.077736472783018939e+01,6.279077899999999879e+00
6.835777844057777486e+01,1.482339896837752349e+02,2.604078686586360902e+01,3.501718703433652102e+00,1.080087499999999956e+01
8.206528858602194987e+01,4.687819903681396454e+02,1.171539272046053881e+01,3.995334232220871229e+01,8.640852999999999895e+00
9.684241066423797406e+01,3.069420998360259318e+02,3.337989471067265157e+01,3.211691759863850137e+01,8.150346400000000102e+00
5.520862166804286062e+02,7.700815305620321283e+01,2.350807426104870501e+01,4.336837441350834155e+01,1.405301399999999923e+01
3.999020029327150496e+02,1.256449780104934462e+02,3.530697476037329352e+01,4.293938206814722491e+01,9.850213500000000622e+00
2.785961311583556039e+02,5.010856985727776873e+02,1.066360325968193301e+01,2.530646650329422087e+01,6.266620699999999822e+00
4.338741200742051092e+02,2.226919578285628347e+02,2.268871471288119324e+01,6.032552446063679241e+00,7.064341200000000320e+00
4.699071952188423325e+02,4.060264434173890891e+02,1.395931698866863435e+01,4.617399269003917617e+00,5.844514199999999882e+00
