1.758963965128427560e+02,3.087203434057805680e+02,1.766083147789979435e+01,4.327117551373277138e+00,7.087240300000000381e+00
4.530728139799512064e+02,3.795157727598066231e+02,3.550083584174543461e+01,2.920454179389866312e+01,6.469348000000000098e+00
3.199242181433182708e+01,2.114490593242380498e+02,4.782732747273630025e+01,3.942189335453881949e+00,1.028155899999999967e+01
4.964557042965167852e+02,5.039145662213410333e+02,1.204774662481814751e+01,3.296851215781708788e+01,6.062840099999999843e+00
3.206360205414347888e+02,3.463999615735856992e+02,2.934114497240008390e+01,1.486641988199256836e+01,6.631051300000000204e+00
2.436078977963293255e+02,5.039145662213410333e+02,1.204774662481814751e+01,1.331424038548958677e+01,6.137433500000000208e+00
3.206360205414347888e+02,3.538783022947178551e+02,2.934114497240008390e+01,1.261448746171202195e+01,6.601640200000000291e+00
5.043805864090782052e+02,5.039145662213410333e+02,1.204774662481814751e+01,3.296851215781708788e+01,6.034583300000000428e+00
5.482305362046761275e+02,3.463999615735856992e+02,4.630747441043825319e+01,4.144572475807053991e+01,6.802839999999999776e+00
4.530728139799512064e+02,3.745218491569351045e+02,3.550083584174543461e+01,3.151124366601249704e+01,6.508341200000000271e+00
2.581585461762874729e+02,5.704416519374389054e+02,1.204774662481814751e+01,4.004876348343560721e+01,7.283464200000000055e+00
5.049632588448836259e+02,5.039145662213410333e+02,1.256967144145207271e+01,3.296851215781708788e+01,6.054873399999999961e+00
3.592060724461717882e+02,4.618803594038182609e+02,1.204774662481814751e+01,3.296851215781708788e+01,6.367867300000000341e+00
4.799474404574739310e+02,5.039145662213410333e+02,1.204774662481814751e+01,1.331424038548958677e+01,5.554938100000000212e+00
4.958730194407194176e+02,5.039145662213410333e+02,1.204774662481814751e+01,3.296851215781708788e+01,6.054903799999999947e+00
5.043805864090782052e+02,4.410099697702446520e+02,1.204774662481814751e+01,3.392359201223511889e+01,6.071767699999999657e+00
4.799474404574739310e+02,5.039145662213410333e+02,1.064234624173839094e+01,2.955205167563370239e+01,5.903804899999999911e+00
4.799474404574739310e+02,5.039145662213410333e+02,1.204774662481814751e+01,1.241241231583863502e+01,5.515997800000000062e+00
5.043805864090782052e+02,5.039145662213410333e+02,1.193796079393919740e+01,3.296851215781708788e+01,6.033351299999999640e+00
5.043805864090782052e+02,5.039145662213410333e+02,1.044526175317297856e+01,1.674765415210156050e+01,5.480839900000000320e+00
5.043805864090782052e+02,5.039145662213410333e+02,1.044526175317297856e+01,9.499301567193420226e+00,5.390932699999999578e+00
4.799474404574739310e+02,5.039145662213410333e+02,1.094836451109282294e+01,1.241241231583863502e+01,5.480896399999999780e+00
5.043805864090782052e+02,5.039145662213410333e+02,1.044783611258128531e+01,1.194821316393493049e+01,5.408337999999999646e+00
4.784872810407575230e+02,5.039145662213410333e+02,1.048128351470503539e+01,1.674765415210156050e+01,5.551008200000000059e+00
4.799474404574739310e+02,5.039145662213410333e+02,1.063978482138348802e+01,2.054744107137871367e+01,5.629349000000000380e+00
4.395679121388907333e+02,5.636101572089328329e+02,1.044526175317297856e+01,1.674765415210156050e+01,5.534325899999999798e+00
5.043805864090782052e+02,5.039145662213410333e+02,1.044560265264917476e+01,1.163236560223412397e+01,5.413018100000000388e+00
4.434387442706428146e+02,5.039145662213410333e+02,1.037719031083529586e+01,4.150282357082010876e+00,5.460684999999999789e+00
5.043805864090782052e+02,5.039145662213410333e+02,1.044749521310509799e+01,7.501883357403490216e+00,5.356800899999999643e+00
5.037551362896939509e+02,5.039145662213410333e+02,1.101597484079590572e+01,1.674765415210156050e+01,5.510415100000000344e+00
5.043805864090782052e+02,5.039145662213410333e+02,1.324013627173788343e+01,9.499301567193420226e+00,5.442731099999999600e+00
5.402130469182716297e+02,4.280062704296608445e+02,1.044749521310509799e+01,7.501883357403490216e+00,5.510595900000000213e+00
