# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 2.00000000e+00
# lRef          : 1.50000000e+00
# Aref          : 1.76641672e-02
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
100             	3.42393894e-01	-3.49558173e-02	1.37748749e-01	-2.19689443e-07	-5.27547307e-02	-1.34773737e-02	1.71196727e-01	1.71197166e-01	-3.09552824e-02	-4.00053496e-03	1.61196439e-02	1.21629105e-01
101             	3.43480523e-01	-3.62424026e-02	1.42727068e-01	-2.34775574e-07	-5.46521118e-02	-1.39722924e-02	1.71740027e-01	1.71740496e-01	-3.20934937e-02	-4.14890889e-03	1.67114221e-02	1.26015646e-01
102             	3.44681289e-01	-3.75401678e-02	1.47721717e-01	-2.51337971e-07	-5.65546364e-02	-1.44713404e-02	1.72340393e-01	1.72340896e-01	-3.32414244e-02	-4.29874347e-03	1.73062222e-02	1.30415495e-01
103             	3.45994875e-01	-3.88399247e-02	1.52709882e-01	-2.68957903e-07	-5.84535783e-02	-1.49708922e-02	1.72997168e-01	1.72997706e-01	-3.43908546e-02	-4.44907011e-03	1.79013628e-02	1.34808519e-01
104             	3.47390298e-01	-4.01339136e-02	1.57672690e-01	-2.87107423e-07	-6.03417968e-02	-1.54679282e-02	1.73694862e-01	1.73695436e-01	-3.55348850e-02	-4.59902861e-03	1.84945485e-02	1.39178142e-01
105             	3.48855023e-01	-4.14227325e-02	1.62590578e-01	-3.06543867e-07	-6.22116243e-02	-1.59625948e-02	1.74427205e-01	1.74427818e-01	-3.66739611e-02	-4.74877140e-03	1.90836648e-02	1.43506913e-01
106             	3.50394164e-01	-4.27141399e-02	1.67440779e-01	-3.27915275e-07	-6.40540494e-02	-1.64578580e-02	1.75196754e-01	1.75197410e-01	-3.78149280e-02	-4.89921191e-03	1.96663403e-02	1.47774439e-01
107             	3.52047437e-01	-4.39968689e-02	1.72187793e-01	-3.51419679e-07	-6.58552114e-02	-1.69493941e-02	1.76023367e-01	1.76024070e-01	-3.89478286e-02	-5.04904033e-03	2.02386850e-02	1.51949108e-01
108             	3.53806880e-01	-4.52602466e-02	1.76799445e-01	-3.76740633e-07	-6.76026564e-02	-1.74329512e-02	1.76903063e-01	1.76903817e-01	-4.00630745e-02	-5.19717207e-03	2.07970659e-02	1.56002379e-01
109             	3.55659278e-01	-4.64985020e-02	1.81244205e-01	-4.03962210e-07	-6.92843981e-02	-1.79061374e-02	1.77829235e-01	1.77830043e-01	-4.11553884e-02	-5.34311361e-03	2.13377041e-02	1.59906500e-01
110             	3.57620325e-01	-4.77054263e-02	1.85475304e-01	-4.32712581e-07	-7.08827269e-02	-1.83665579e-02	1.78809730e-01	1.78810595e-01	-4.22192711e-02	-5.48615528e-03	2.18549249e-02	1.63620379e-01
111             	3.59677718e-01	-4.88752253e-02	1.89450193e-01	-4.64184172e-07	-7.23812835e-02	-1.88119880e-02	1.79838395e-01	1.79839323e-01	-4.32496006e-02	-5.62562469e-03	2.23438131e-02	1.67106380e-01
112             	3.61841685e-01	-4.99865961e-02	1.93124991e-01	-4.98830192e-07	-7.37630681e-02	-1.92343129e-02	1.80920344e-01	1.80921341e-01	-4.42276110e-02	-5.75898510e-03	2.27994275e-02	1.70325564e-01
113             	3.64090883e-01	-5.10300800e-02	1.96468386e-01	-5.36142315e-07	-7.50158363e-02	-1.96298390e-02	1.82044905e-01	1.82045978e-01	-4.51448790e-02	-5.88520102e-03	2.32183568e-02	1.73250029e-01
114             	3.66428702e-01	-5.20044034e-02	1.99430248e-01	-5.76906913e-07	-7.61203852e-02	-1.99979216e-02	1.83213774e-01	1.83214928e-01	-4.60001233e-02	-6.00428012e-03	2.35947389e-02	1.75835509e-01
115             	3.68867616e-01	-5.29007148e-02	2.01956956e-01	-6.21277916e-07	-7.70563697e-02	-2.03350628e-02	1.84433186e-01	1.84434429e-01	-4.67854202e-02	-6.11529464e-03	2.39221082e-02	1.78034848e-01
116             	3.71394227e-01	-5.37042568e-02	2.04001981e-01	-6.68129945e-07	-7.78058894e-02	-2.06355771e-02	1.85696445e-01	1.85697782e-01	-4.74877055e-02	-6.21655133e-03	2.41951011e-02	1.79806880e-01
117             	3.73931828e-01	-5.43962540e-02	2.05533105e-01	-7.18947407e-07	-7.83567919e-02	-2.08922734e-02	1.86965195e-01	1.86966633e-01	-4.80904005e-02	-6.30585359e-03	2.44097604e-02	1.81123344e-01
118             	3.76408160e-01	-5.49605427e-02	2.06516028e-01	-7.74091917e-07	-7.86961229e-02	-2.10989856e-02	1.88203306e-01	1.88204854e-01	-4.85792570e-02	-6.38128574e-03	2.45618912e-02	1.81954137e-01
119             	3.78734738e-01	-5.53885412e-02	2.06919956e-01	-8.32642377e-07	-7.88123313e-02	-2.12523889e-02	1.89366536e-01	1.89368202e-01	-4.89466595e-02	-6.44188172e-03	2.46476469e-02	1.82272309e-01
120             	3.80896835e-01	-5.56646463e-02	2.06694499e-01	-8.95783850e-07	-7.86864316e-02	-2.13465013e-02	1.90447522e-01	1.90449313e-01	-4.91788245e-02	-6.48582183e-03	2.46608178e-02	1.82033681e-01
121             	3.82901763e-01	-5.57743450e-02	2.05802683e-01	-9.64815070e-07	-7.83043178e-02	-2.13758558e-02	1.91449917e-01	1.91451846e-01	-4.92630283e-02	-6.51131669e-03	2.45970236e-02	1.81205659e-01
122             	3.84738043e-01	-5.57122624e-02	2.04220311e-01	-1.03978366e-06	-7.76570504e-02	-2.13384677e-02	1.92367982e-01	1.92370061e-01	-4.91945989e-02	-6.51766353e-03	2.44531050e-02	1.79767206e-01
123             	3.86345358e-01	-5.54783303e-02	2.01944226e-01	-1.12027834e-06	-7.67437214e-02	-2.12344566e-02	1.93171559e-01	1.93173799e-01	-4.89736217e-02	-6.50470854e-03	2.42283916e-02	1.77715834e-01
124             	3.87682591e-01	-5.50778140e-02	1.98965995e-01	-1.20637558e-06	-7.55615865e-02	-2.10659786e-02	1.93840089e-01	1.93842502e-01	-4.86048856e-02	-6.47292842e-03	2.39214112e-02	1.75044584e-01
125             	3.88749633e-01	-5.45106316e-02	1.95267368e-01	-1.29866379e-06	-7.41043766e-02	-2.08331556e-02	1.94373518e-01	1.94376115e-01	-4.80884714e-02	-6.42216022e-03	2.35293073e-02	1.71738060e-01
126             	3.89569697e-01	-5.37692030e-02	1.90825955e-01	-1.39462868e-06	-7.23644772e-02	-2.05334241e-02	1.94783454e-01	1.94786243e-01	-4.74180256e-02	-6.35117742e-03	2.30485001e-02	1.67777455e-01
127             	3.90137351e-01	-5.28403975e-02	1.85614755e-01	-1.49357493e-06	-7.03324304e-02	-2.01622278e-02	1.95067182e-01	1.95070169e-01	-4.65824266e-02	-6.25797092e-03	2.24749471e-02	1.63139808e-01
128             	3.90469420e-01	-5.17121558e-02	1.79625476e-01	-1.59410404e-06	-6.80061059e-02	-1.97152759e-02	1.95233116e-01	1.95236304e-01	-4.55713538e-02	-6.14080201e-03	2.18066323e-02	1.57818844e-01
129             	3.90567239e-01	-5.03863477e-02	1.72865760e-01	-1.69457412e-06	-6.53895788e-02	-1.91936073e-02	1.95281925e-01	1.95285314e-01	-4.43867811e-02	-5.99956657e-03	2.10433011e-02	1.51822459e-01
130             	3.90375440e-01	-4.88749724e-02	1.65372573e-01	-1.79311152e-06	-6.24982484e-02	-1.86020875e-02	1.95185927e-01	1.95189513e-01	-4.30395738e-02	-5.83539869e-03	2.01880382e-02	1.45184535e-01
131             	3.89815112e-01	-4.71958939e-02	1.57219909e-01	-1.88839202e-06	-5.93613476e-02	-1.79478124e-02	1.94905668e-01	1.94909444e-01	-4.15457594e-02	-5.65013454e-03	1.92486069e-02	1.37971302e-01
132             	3.88815701e-01	-4.53644792e-02	1.48474559e-01	-1.98118063e-06	-5.60056357e-02	-1.72370234e-02	1.94405869e-01	1.94409831e-01	-3.99192630e-02	-5.44521621e-03	1.82316438e-02	1.30242915e-01
133             	3.87431755e-01	-4.33829693e-02	1.39207210e-01	-2.07041498e-06	-5.24590452e-02	-1.64709684e-02	1.93713807e-01	1.93717948e-01	-3.81624530e-02	-5.22051622e-03	1.71445596e-02	1.22062650e-01
134             	3.85696208e-01	-4.12522953e-02	1.29524468e-01	-2.15436397e-06	-4.87631946e-02	-1.56502572e-02	1.92845949e-01	1.92850258e-01	-3.62764049e-02	-4.97589040e-03	1.59990395e-02	1.13525429e-01
135             	3.83661800e-01	-3.90100461e-02	1.19522363e-01	-2.23364387e-06	-4.49554219e-02	-1.47894215e-02	1.91828666e-01	1.91833133e-01	-3.42944445e-02	-4.71560152e-03	1.48057594e-02	1.04716603e-01
136             	3.81480153e-01	-3.66690560e-02	1.09248043e-01	-2.30804762e-06	-4.10547874e-02	-1.38937090e-02	1.90737769e-01	1.90742385e-01	-3.22282370e-02	-4.44081901e-03	1.35692341e-02	9.56788089e-02
137             	3.79203453e-01	-3.42601297e-02	9.88179030e-02	-2.37778768e-06	-3.71060411e-02	-1.29748885e-02	1.89599349e-01	1.89604104e-01	-3.01049534e-02	-4.15517629e-03	1.23029104e-02	8.65149926e-02
138             	3.76842646e-01	-3.18198638e-02	8.83563760e-02	-2.44371590e-06	-3.31565135e-02	-1.20470927e-02	1.88418879e-01	1.88423767e-01	-2.79570245e-02	-3.86283922e-03	1.10216745e-02	7.73347015e-02
139             	3.74372066e-01	-2.93912615e-02	7.80179429e-02	-2.50466535e-06	-2.92646458e-02	-1.11267492e-02	1.87183529e-01	1.87188538e-01	-2.58223800e-02	-3.56888157e-03	9.74432564e-03	6.82736173e-02
140             	3.71757932e-01	-2.70146965e-02	6.79618170e-02	-2.56037241e-06	-2.54905012e-02	-1.02290578e-02	1.85876406e-01	1.85881526e-01	-2.37364060e-02	-3.27829049e-03	8.49040726e-03	5.94714097e-02
141             	3.68936693e-01	-2.47081939e-02	5.83777532e-02	-2.61105611e-06	-2.19052823e-02	-9.36055097e-03	1.84465736e-01	1.84470958e-01	-2.17146479e-02	-2.99354600e-03	7.28359433e-03	5.10941589e-02
142             	3.65983046e-01	-2.24883147e-02	4.93919866e-02	-2.65657709e-06	-1.85561488e-02	-8.52725384e-03	1.82988867e-01	1.82994180e-01	-1.97714112e-02	-2.71690349e-03	6.13984454e-03	4.32521421e-02
143             	3.63011135e-01	-2.03747110e-02	4.10708496e-02	-2.69430339e-06	-1.54672390e-02	-7.73635476e-03	1.81502873e-01	1.81508262e-01	-1.79237103e-02	-2.45100075e-03	5.06818576e-03	3.60026638e-02
144             	3.60178756e-01	-1.83929851e-02	3.34496431e-02	-2.72431945e-06	-1.26502500e-02	-6.99717896e-03	1.80086654e-01	1.80092102e-01	-1.61936715e-02	-2.19931360e-03	4.07457154e-03	2.93750715e-02
145             	3.57538400e-01	-1.65664630e-02	2.65986421e-02	-2.74491583e-06	-1.01298159e-02	-6.31815392e-03	1.78766455e-01	1.78771945e-01	-1.46013854e-02	-1.96507759e-03	3.16950511e-03	2.34291369e-02
146             	3.55122008e-01	-1.49249697e-02	2.05951544e-02	-2.75286695e-06	-7.93275783e-03	-5.71008419e-03	1.77558251e-01	1.77563757e-01	-1.31725690e-02	-1.75240066e-03	2.36481934e-03	1.82303350e-02
147             	3.52906819e-01	-1.34800208e-02	1.55084446e-02	-2.74714845e-06	-6.08292256e-03	-5.17682451e-03	1.76450663e-01	1.76456157e-01	-1.19168349e-02	-1.56318591e-03	1.67129975e-03	1.38371449e-02
148             	3.50719837e-01	-1.22284874e-02	1.14306034e-02	-2.72535033e-06	-4.61337812e-03	-4.71672596e-03	1.75357193e-01	1.75362644e-01	-1.08309697e-02	-1.39751775e-03	1.10192360e-03	1.03286798e-02
149             	3.48479793e-01	-1.11603725e-02	8.38688200e-03	-2.68748457e-06	-3.53176856e-03	-4.32548256e-03	1.74237209e-01	1.74242584e-01	-9.90566883e-03	-1.25470372e-03	6.61672441e-04	7.72520956e-03
150             	3.46285271e-01	-1.02717383e-02	6.32166674e-03	-2.63321289e-06	-2.81586311e-03	-4.00115099e-03	1.73140002e-01	1.73145269e-01	-9.13702013e-03	-1.13471815e-03	3.44970258e-04	5.97669648e-03
151             	3.44310313e-01	-9.56358313e-03	5.12612049e-03	-2.56549643e-06	-2.42327547e-03	-3.74375532e-03	1.72152591e-01	1.72157722e-01	-8.52554688e-03	-1.03803625e-03	1.39784773e-04	4.98633571e-03
152             	3.42620793e-01	-9.02379696e-03	4.72499434e-03	-2.48581903e-06	-2.32392646e-03	-3.54862994e-03	1.71307911e-01	1.71312882e-01	-8.06052842e-03	-9.63268540e-04	3.85707100e-05	4.68642363e-03
153             	3.41228966e-01	-8.64298755e-03	5.03188226e-03	-2.39580860e-06	-2.48379801e-03	-3.41216498e-03	1.70612087e-01	1.70616879e-01	-7.73365875e-03	-9.09328800e-04	3.21431244e-05	4.99973914e-03
154             	3.40114467e-01	-8.41102985e-03	5.97635467e-03	-2.29871782e-06	-2.87522589e-03	-3.33061092e-03	1.70054935e-01	1.70059532e-01	-7.53612585e-03	-8.74903998e-04	1.12951444e-04	5.86340323e-03
155             	3.39149376e-01	-8.31864384e-03	7.52880356e-03	-2.19758931e-06	-3.48640700e-03	-3.30054383e-03	1.69572490e-01	1.69576885e-01	-7.45986575e-03	-8.58778089e-04	2.77994777e-04	7.25080878e-03
156             	3.38120445e-01	-8.35003262e-03	9.67312939e-03	-2.09251659e-06	-4.31116697e-03	-3.31602498e-03	1.69058130e-01	1.69062315e-01	-7.49104129e-03	-8.58991331e-04	5.25397726e-04	9.14773166e-03
157             	3.36923340e-01	-8.49260644e-03	1.23684995e-02	-1.98616283e-06	-5.33436895e-03	-3.37220049e-03	1.68459684e-01	1.68463656e-01	-7.61850372e-03	-8.74102727e-04	8.49880815e-04	1.15186187e-02
158             	3.35592068e-01	-8.71505987e-03	1.55046543e-02	-1.87871253e-06	-6.51508196e-03	-3.45726733e-03	1.67794155e-01	1.67797912e-01	-7.81479726e-03	-9.00262608e-04	1.23724520e-03	1.42674091e-02
159             	3.34185433e-01	-9.00536039e-03	1.89632082e-02	-1.76944838e-06	-7.80962145e-03	-3.56684984e-03	1.67090947e-01	1.67094486e-01	-8.06953004e-03	-9.35830354e-04	1.67198263e-03	1.72912255e-02
160             	3.32873914e-01	-9.36657510e-03	2.26095479e-02	-1.65876041e-06	-9.16830077e-03	-3.70231470e-03	1.66435298e-01	1.66438616e-01	-8.38560225e-03	-9.80972846e-04	2.13647318e-03	2.04730747e-02
161             	3.31684128e-01	-9.79876961e-03	2.63863843e-02	-1.54697196e-06	-1.05708306e-02	-3.86390291e-03	1.65840517e-01	1.65843611e-01	-8.76328772e-03	-1.03548189e-03	2.62236152e-03	2.37640228e-02
162             	3.30528570e-01	-1.03004983e-02	3.02736332e-02	-1.43505054e-06	-1.20110465e-02	-4.05128002e-03	1.65262850e-01	1.65265720e-01	-9.20152919e-03	-1.09896915e-03	3.12577015e-03	2.71478631e-02
163             	3.29304239e-01	-1.08578888e-02	3.42541571e-02	-1.32359998e-06	-1.34839778e-02	-4.25937822e-03	1.64650796e-01	1.64653443e-01	-9.68832260e-03	-1.16956616e-03	3.64310078e-03	3.06110564e-02
164             	3.28041253e-01	-1.14450577e-02	3.82841636e-02	-1.21533863e-06	-1.49745377e-02	-4.47850080e-03	1.64019411e-01	1.64021842e-01	-1.02010297e-02	-1.24402806e-03	4.16754408e-03	3.41166195e-02
165             	3.26807275e-01	-1.20351190e-02	4.23232914e-02	-1.11310540e-06	-1.64687164e-02	-4.69848756e-03	1.63402525e-01	1.63404751e-01	-1.07160471e-02	-1.31907194e-03	4.69292931e-03	3.76303621e-02
166             	3.25696612e-01	-1.26120577e-02	4.62917473e-02	-1.02063601e-06	-1.79372025e-02	-4.91334038e-03	1.62847285e-01	1.62849327e-01	-1.12193692e-02	-1.39268846e-03	5.20867111e-03	4.10830762e-02
167             	3.24743417e-01	-1.31703014e-02	5.01373366e-02	-9.37605295e-07	-1.93607430e-02	-5.12101559e-03	1.62370771e-01	1.62372646e-01	-1.17061663e-02	-1.46413514e-03	5.70792529e-03	4.44294113e-02
168             	3.23933445e-01	-1.37159878e-02	5.38372291e-02	-8.63005877e-07	-2.07309956e-02	-5.32388445e-03	1.61965860e-01	1.61967586e-01	-1.21818783e-02	-1.53410944e-03	6.18761900e-03	4.76496101e-02
169             	3.23252997e-01	-1.42541840e-02	5.73586629e-02	-7.96426865e-07	-2.20358513e-02	-5.52396626e-03	1.61625702e-01	1.61627295e-01	-1.26510582e-02	-1.60312572e-03	6.64348015e-03	5.07151827e-02
170             	3.22690857e-01	-1.47739111e-02	6.06611741e-02	-7.35895289e-07	-2.32603142e-02	-5.71720412e-03	1.61344693e-01	1.61346164e-01	-1.31041597e-02	-1.66975142e-03	7.07027285e-03	5.35909012e-02
171             	3.22288332e-01	-1.52668844e-02	6.36969364e-02	-6.81631473e-07	-2.43863527e-02	-5.90055627e-03	1.61143484e-01	1.61144847e-01	-1.35339985e-02	-1.73288593e-03	7.46211554e-03	5.62348209e-02
172             	3.22069072e-01	-1.57329063e-02	6.64156927e-02	-6.33138891e-07	-2.53948782e-02	-6.07406887e-03	1.61033903e-01	1.61035169e-01	-1.39405220e-02	-1.79238430e-03	7.81296821e-03	5.86027245e-02
173             	3.22042584e-01	-1.61666437e-02	6.87823146e-02	-5.89550755e-07	-2.62725177e-02	-6.23569008e-03	1.61020702e-01	1.61021881e-01	-1.43190120e-02	-1.84763179e-03	8.11863957e-03	6.06636750e-02
174             	3.22164459e-01	-1.65604873e-02	7.07740425e-02	-5.50332461e-07	-2.70106075e-02	-6.38249589e-03	1.61081679e-01	1.61082780e-01	-1.46627395e-02	-1.89774776e-03	8.37641373e-03	6.23976288e-02
175             	3.22392981e-01	-1.69130643e-02	7.23849892e-02	-5.14434981e-07	-2.76069247e-02	-6.51385600e-03	1.61195976e-01	1.61197005e-01	-1.49703881e-02	-1.94267614e-03	8.58556987e-03	6.37994193e-02
176             	3.22705840e-01	-1.72263205e-02	7.36097816e-02	-4.81465546e-07	-2.80595198e-02	-6.63050940e-03	1.61352438e-01	1.61353401e-01	-1.52436697e-02	-1.98265086e-03	8.74537095e-03	6.48644106e-02
177             	3.23096017e-01	-1.74971161e-02	7.44501938e-02	-4.50949705e-07	-2.83690934e-02	-6.73135642e-03	1.61547557e-01	1.61548459e-01	-1.54799145e-02	-2.01720162e-03	8.85600354e-03	6.55941903e-02
178             	3.23546645e-01	-1.77264260e-02	7.49224951e-02	-4.23184520e-07	-2.85418217e-02	-6.81678991e-03	1.61772900e-01	1.61773746e-01	-1.56800029e-02	-2.04642308e-03	8.91942581e-03	6.60030693e-02
179             	3.24031193e-01	-1.79138753e-02	7.50562567e-02	-3.98173175e-07	-2.85887960e-02	-6.88671868e-03	1.62015198e-01	1.62015994e-01	-1.58436563e-02	-2.07021894e-03	8.93933240e-03	6.61169243e-02
180             	3.24502641e-01	-1.80683291e-02	7.48985307e-02	-3.77286173e-07	-2.85277427e-02	-6.94450797e-03	1.62250943e-01	1.62251698e-01	-1.59786725e-02	-2.08965660e-03	8.92152262e-03	6.59770081e-02
181             	3.24911853e-01	-1.81942502e-02	7.44968953e-02	-3.60109003e-07	-2.83765598e-02	-6.99183318e-03	1.62455567e-01	1.62456287e-01	-1.60889583e-02	-2.10529193e-03	8.87188790e-03	6.56250074e-02
182             	3.25204169e-01	-1.82975060e-02	7.39120623e-02	-3.46419992e-07	-2.81582242e-02	-7.03087144e-03	1.62601738e-01	1.62602431e-01	-1.61796244e-02	-2.11788157e-03	8.79780694e-03	6.51142553e-02
183             	3.25369685e-01	-1.83820229e-02	7.31975207e-02	-3.35817232e-07	-2.78928671e-02	-7.06304015e-03	1.62684507e-01	1.62685178e-01	-1.62540516e-02	-2.12797128e-03	8.70589321e-03	6.44916275e-02
184             	3.25444650e-01	-1.84507714e-02	7.23990925e-02	-3.28266835e-07	-2.75976727e-02	-7.08942899e-03	1.62721997e-01	1.62722653e-01	-1.63148147e-02	-2.13595672e-03	8.60187354e-03	6.37972190e-02
185             	3.25489407e-01	-1.85065297e-02	7.15527341e-02	-3.23324402e-07	-2.72860354e-02	-7.11104120e-03	1.62744380e-01	1.62745027e-01	-1.63643060e-02	-2.14222365e-03	8.49033163e-03	6.30624024e-02
186             	3.25538041e-01	-1.85518894e-02	7.06938500e-02	-3.20746346e-07	-2.69710819e-02	-7.12884112e-03	1.62768700e-01	1.62769341e-01	-1.64047858e-02	-2.14710357e-03	8.37584309e-03	6.23180069e-02
187             	3.25598264e-01	-1.85895071e-02	6.98579452e-02	-3.20179957e-07	-2.66659088e-02	-7.14377999e-03	1.62798812e-01	1.62799452e-01	-1.64385335e-02	-2.15097356e-03	8.26306376e-03	6.15948814e-02
188             	3.25657706e-01	-1.86223939e-02	6.90784001e-02	-3.21500223e-07	-2.63828340e-02	-7.15696033e-03	1.62828531e-01	1.62829174e-01	-1.64681573e-02	-2.15423659e-03	8.15636606e-03	6.09220340e-02
189             	3.25698331e-01	-1.86533990e-02	6.83809153e-02	-3.24207867e-07	-2.61312646e-02	-7.16943260e-03	1.62848841e-01	1.62849490e-01	-1.64961321e-02	-2.15726690e-03	8.05919306e-03	6.03217223e-02
190             	3.25714980e-01	-1.86851972e-02	6.77854978e-02	-3.28662469e-07	-2.59185063e-02	-7.18219680e-03	1.62857161e-01	1.62857819e-01	-1.65247954e-02	-2.16040180e-03	7.97424259e-03	5.98112552e-02
191             	3.25716740e-01	-1.87184661e-02	6.73045070e-02	-3.34311208e-07	-2.57489592e-02	-7.19549037e-03	1.62858036e-01	1.62858704e-01	-1.65547234e-02	-2.16374267e-03	7.90329431e-03	5.94012127e-02
192             	3.25725274e-01	-1.87540162e-02	6.69417100e-02	-3.41365431e-07	-2.56237977e-02	-7.20960940e-03	1.62862296e-01	1.62862978e-01	-1.65866175e-02	-2.16739870e-03	7.84705727e-03	5.90946528e-02
193             	3.25759429e-01	-1.87929403e-02	6.66965496e-02	-3.49467449e-07	-2.55425279e-02	-7.22495576e-03	1.62879365e-01	1.62880064e-01	-1.66214259e-02	-2.17151437e-03	7.80574695e-03	5.88908027e-02
194             	3.25822141e-01	-1.88362560e-02	6.65656260e-02	-3.58498251e-07	-2.55036297e-02	-7.24193663e-03	1.62910712e-01	1.62911429e-01	-1.66600646e-02	-2.17619138e-03	7.77918328e-03	5.87864428e-02
195             	3.25901930e-01	-1.88850859e-02	6.65440547e-02	-3.68344450e-07	-2.55050666e-02	-7.26099401e-03	1.62950597e-01	1.62951333e-01	-1.67035369e-02	-2.18154893e-03	7.76696076e-03	5.87770939e-02
196             	3.25982858e-01	-1.89404756e-02	6.66284926e-02	-3.79154830e-07	-2.55454694e-02	-7.28254701e-03	1.62991050e-01	1.62991808e-01	-1.67527848e-02	-2.18769081e-03	7.76877689e-03	5.88597157e-02
197             	3.26053762e-01	-1.90028851e-02	6.68130477e-02	-3.90468917e-07	-2.56225389e-02	-7.30678022e-03	1.63026491e-01	1.63027272e-01	-1.68082228e-02	-2.19466232e-03	7.78398495e-03	5.90290627e-02
198             	3.26112878e-01	-1.90725278e-02	6.70879091e-02	-4.02313677e-07	-2.57325617e-02	-7.33380343e-03	1.63056037e-01	1.63056841e-01	-1.68700673e-02	-2.20246047e-03	7.81139279e-03	5.92765163e-02
199             	3.26162458e-01	-1.91496696e-02	6.74415607e-02	-4.14343265e-07	-2.58711946e-02	-7.36372956e-03	1.63080815e-01	1.63081643e-01	-1.69385644e-02	-2.21110524e-03	7.84958578e-03	5.95919749e-02
200             	3.26207190e-01	-1.92349994e-02	6.78621758e-02	-4.26532690e-07	-2.60340127e-02	-7.39683279e-03	1.63103169e-01	1.63104022e-01	-1.70143325e-02	-2.22066690e-03	7.89707516e-03	5.99651007e-02
201             	3.26248113e-01	-1.93287615e-02	6.83388823e-02	-4.38458790e-07	-2.62169477e-02	-7.43320202e-03	1.63123618e-01	1.63124495e-01	-1.70975828e-02	-2.23117875e-03	7.95249341e-03	6.03863889e-02
202             	3.26284541e-01	-1.94311493e-02	6.88621069e-02	-4.50031193e-07	-2.64164446e-02	-7.47291080e-03	1.63141821e-01	1.63142721e-01	-1.71884854e-02	-2.24266383e-03	8.01460890e-03	6.08474980e-02
203             	3.26315671e-01	-1.95422962e-02	6.94212684e-02	-4.60884217e-07	-2.66285563e-02	-7.51598431e-03	1.63157375e-01	1.63158296e-01	-1.72871324e-02	-2.25516380e-03	8.08207793e-03	6.13391905e-02
204             	3.26341719e-01	-1.96623336e-02	7.00067372e-02	-4.70840768e-07	-2.68497259e-02	-7.56245467e-03	1.63170389e-01	1.63171330e-01	-1.73936215e-02	-2.26871213e-03	8.15364269e-03	6.18530945e-02
205             	3.26363329e-01	-1.97907230e-02	7.06092981e-02	-4.79424815e-07	-2.70765463e-02	-7.61208957e-03	1.63181185e-01	1.63182144e-01	-1.75074511e-02	-2.28327192e-03	8.22810276e-03	6.23811953e-02
206             	3.26381779e-01	-1.99271472e-02	7.12209043e-02	-4.86566389e-07	-2.73060642e-02	-7.66474744e-03	1.63190403e-01	1.63191376e-01	-1.76283210e-02	-2.29882615e-03	8.30438799e-03	6.29165164e-02
207             	3.26398861e-01	-2.00709072e-02	7.18321155e-02	-4.91948544e-07	-2.75347657e-02	-7.72013321e-03	1.63198939e-01	1.63199922e-01	-1.77555868e-02	-2.31532040e-03	8.38129201e-03	6.34508234e-02
208             	3.26415006e-01	-2.02220573e-02	7.24353666e-02	-4.95572504e-07	-2.77598722e-02	-7.77825195e-03	1.63207007e-01	1.63207999e-01	-1.78892806e-02	-2.33277670e-03	8.45781112e-03	6.39775555e-02
209             	3.26431479e-01	-2.03799110e-02	7.30236252e-02	-4.97328561e-07	-2.79787950e-02	-7.83881970e-03	1.63215242e-01	1.63216237e-01	-1.80287752e-02	-2.35113579e-03	8.53301762e-03	6.44906076e-02
210             	3.26453189e-01	-2.05435182e-02	7.35888154e-02	-4.97339042e-07	-2.81885740e-02	-7.90146729e-03	1.63226097e-01	1.63227092e-01	-1.81732264e-02	-2.37029181e-03	8.60583370e-03	6.49829817e-02
211             	3.26483677e-01	-2.07122478e-02	7.41228058e-02	-4.95481631e-07	-2.83862141e-02	-7.96594094e-03	1.63241343e-01	1.63242334e-01	-1.83220648e-02	-2.39018295e-03	8.67518880e-03	6.54476170e-02
212             	3.26528103e-01	-2.08841253e-02	7.46177743e-02	-4.92090103e-07	-2.85688436e-02	-8.03148557e-03	1.63263559e-01	1.63264544e-01	-1.84735482e-02	-2.41057708e-03	8.74004353e-03	6.58777308e-02
213             	3.26589841e-01	-2.10568844e-02	7.50662396e-02	-4.87100175e-07	-2.87336899e-02	-8.09722869e-03	1.63294434e-01	1.63295408e-01	-1.86256709e-02	-2.43121353e-03	8.79942993e-03	6.62668097e-02
214             	3.26666945e-01	-2.12285171e-02	7.54623683e-02	-4.80725871e-07	-2.88786104e-02	-8.16240533e-03	1.63332992e-01	1.63333953e-01	-1.87766639e-02	-2.45185321e-03	8.85257375e-03	6.66097946e-02
215             	3.26758097e-01	-2.13968509e-02	7.57992528e-02	-4.73063864e-07	-2.90010449e-02	-8.22618179e-03	1.63378575e-01	1.63379521e-01	-1.89246072e-02	-2.47224366e-03	8.89858151e-03	6.69006713e-02
