3.109985046386718750e+02,5.432527465820312500e+02,4.432820129394531250e+02,1.926814422607421875e+02,3.042100667953491211e+00,4.021968078613281250e+01,2.609951953125000000e+04,7.048856258392333984e+00
1.658621673583984375e+02,8.047886352539062500e+02,3.055366516113281250e+02,1.324243011474609375e+02,1.152282118797302246e+00,2.387553596496582031e+01,1.639117187500000000e+04,4.330839633941650391e+00
1.152057876586914062e+02,1.625933105468750000e+03,8.636428833007812500e+01,6.402127075195312500e+01,4.918301582336425781e+00,2.500957679748535156e+01,7.544360839843750000e+03,2.937249422073364258e+00
2.878522033691406250e+02,4.443827514648437500e+02,3.433609924316406250e+02,1.425582275390625000e+02,4.054226875305175781e+00,2.966991043090820312e+01,1.482292480468750000e+04,4.183226108551025391e+00
1.444038238525390625e+02,1.530415283203125000e+03,1.737821197509765625e+02,8.811054229736328125e+01,4.634241580963134766e+00,1.283903312683105469e+01,1.284549707031250000e+04,3.954738140106201172e+00
2.460341339111328125e+02,8.041637573242187500e+02,2.394616394042968750e+02,8.581689453125000000e+01,4.376148700714111328e+00,3.353803253173828125e+01,1.007251562500000000e+04,1.100000000000000000e+03
1.098665313720703125e+02,1.511745971679687500e+03,1.117720489501953125e+02,5.148772811889648438e+01,1.784512042999267578e+00,4.514091491699218750e+01,5.479641113281250000e+03,1.100000000000000000e+03
3.795821533203125000e+02,1.269990112304687500e+03,2.690264282226562500e+02,1.275564270019531250e+02,1.713089942932128906e+00,3.264252471923828125e+01,2.461542773437500000e+04,5.623176574707031250e+00
1.497871704101562500e+02,1.560276000976562500e+03,1.860872039794921875e+02,1.096668930053710938e+02,4.100115299224853516e+00,4.743323898315429688e+01,1.862779296875000000e+04,5.378093719482421875e+00
1.942651519775390625e+02,1.186739379882812500e+03,2.864654235839843750e+02,1.289187164306640625e+02,2.550462484359741211e+00,3.890534973144531250e+01,2.108532812500000000e+04,5.503736495971679688e+00
4.471350097656250000e+02,4.956870422363281250e+02,4.668864135742187500e+02,1.604767608642578125e+02,3.472643613815307617e+00,2.329267501831054688e+01,2.196809570312500000e+04,5.326723575592041016e+00
4.310621643066406250e+02,4.095398254394531250e+02,4.430851135253906250e+02,1.544488220214843750e+02,3.769205093383789062e+00,5.952943801879882812e+00,1.893550390625000000e+04,5.292594909667968750e+00
2.302884368896484375e+02,7.930143432617187500e+02,2.677662353515625000e+02,1.139276123046875000e+02,2.598479509353637695e+00,2.397867584228515625e+01,1.383982910156250000e+04,3.672847032546997070e+00
3.801860961914062500e+02,7.168710937500000000e+02,3.178977661132812500e+02,1.797362976074218750e+02,4.165690898895263672e+00,2.723351669311523438e+01,2.809897265625000000e+04,6.578701019287109375e+00
3.463623352050781250e+02,7.275914916992187500e+02,1.551358947753906250e+02,1.478705749511718750e+02,1.823487877845764160e+00,3.447117090225219727e+00,1.965551562500000000e+04,5.326393127441406250e+00
3.452114868164062500e+02,9.442460937500000000e+02,2.422888488769531250e+02,1.775082092285156250e+02,2.929910182952880859e+00,9.905304908752441406e+00,3.189971875000000000e+04,7.159148216247558594e+00
1.504795837402343750e+02,9.781343994140625000e+02,1.746585693359375000e+02,6.261510848999023438e+01,3.236958980560302734e+00,3.906138229370117188e+01,6.381662597656250000e+03,2.148917436599731445e+00
5.310611572265625000e+02,8.104959716796875000e+02,3.138384399414062500e+02,1.930682983398437500e+02,2.803898334503173828e+00,1.491198539733886719e+01,3.667369921875000000e+04,7.652318477630615234e+00
2.612536621093750000e+02,1.114915161132812500e+03,5.085331420898437500e+02,1.725922851562500000e+02,3.147098779678344727e+00,7.067357540130615234e+00,3.566618359375000000e+04,7.325443267822265625e+00
2.056811981201171875e+02,1.231918334960937500e+03,3.110614318847656250e+02,1.386572418212890625e+02,1.250384092330932617e+00,3.409637069702148438e+01,2.474270117187500000e+04,5.963050842285156250e+00
3.110412597656250000e+02,9.567643432617187500e+02,2.733326416015625000e+02,1.839632873535156250e+02,1.098632693290710449e+00,2.576232719421386719e+01,3.380718359375000000e+04,7.139605045318603516e+00
1.778260955810546875e+02,1.304806030273437500e+03,1.911587524414062500e+02,1.219740524291992188e+02,1.996965289115905762e+00,8.905716896057128906e+00,1.971619531250000000e+04,5.119521617889404297e+00
1.384979095458984375e+02,1.535637329101562500e+03,1.931660156250000000e+02,8.410016632080078125e+01,1.063606619834899902e+00,1.709875488281250000e+01,1.206416601562500000e+04,1.100000000000000000e+03
1.962805633544921875e+02,6.039268188476562500e+02,2.347793273925781250e+02,1.286470031738281250e+02,3.530853271484375000e+00,7.538567543029785156e+00,1.297499511718750000e+04,3.667299032211303711e+00
1.737608337402343750e+02,1.058332763671875000e+03,1.705496826171875000e+02,6.119649887084960938e+01,1.195237159729003906e+00,3.139865684509277344e+01,6.780178222656250000e+03,1.100000000000000000e+03
1.615036163330078125e+02,8.462710571289062500e+02,2.815546264648437500e+02,1.116103897094726562e+02,2.263025760650634766e+00,1.629336738586425781e+01,1.305498046875000000e+04,3.597491741180419922e+00
4.092600097656250000e+02,7.744036254882812500e+02,3.586613769531250000e+02,1.772366027832031250e+02,2.455324649810791016e+00,2.913569927215576172e+00,2.987414453125000000e+04,6.441110610961914062e+00
4.284509277343750000e+02,3.911397399902343750e+02,1.987445373535156250e+02,1.860434417724609375e+02,1.879182457923889160e+00,3.474135589599609375e+01,2.029811718750000000e+04,1.461921882629394531e+01
1.773032073974609375e+02,6.421709594726562500e+02,2.393570404052734375e+02,9.221338653564453125e+01,2.504022598266601562e+00,2.352412986755371094e+01,8.745253906250000000e+03,2.534832477569580078e+00
1.051091461181640625e+02,9.427006835937500000e+02,1.689578399658203125e+02,9.203692626953125000e+01,3.365594863891601562e+00,4.959079360961914062e+01,9.148882812500000000e+03,3.270581007003784180e+00
5.269282226562500000e+02,6.454036865234375000e+02,3.605946350097656250e+02,1.773031005859375000e+02,1.411853909492492676e+00,3.955344390869140625e+01,2.876464843750000000e+04,6.585884094238281250e+00
3.149892578125000000e+02,1.116032836914062500e+03,2.964902954101562500e+02,1.194903717041015625e+02,1.479616522789001465e+00,3.648797750473022461e+00,1.994247070312500000e+04,4.637878894805908203e+00
3.199072570800781250e+02,1.374601562500000000e+03,2.712653503417968750e+02,1.847486419677734375e+02,2.263162136077880859e+00,1.514153003692626953e+01,4.544531640625000000e+04,8.879142761230468750e+00
2.517527923583984375e+02,1.310420654296875000e+03,2.082129821777343750e+02,1.015355758666992188e+02,2.899530172348022461e+00,4.762493515014648438e+01,1.611695214843750000e+04,1.100000000000000000e+03
2.428803558349609375e+02,1.403499633789062500e+03,2.055946350097656250e+02,1.436219940185546875e+02,4.669075965881347656e+00,1.334050559997558594e+01,2.866246875000000000e+04,6.690203666687011719e+00
3.909872436523437500e+02,6.133720703125000000e+02,2.972781372070312500e+02,1.609882812500000000e+02,1.096368670463562012e+00,4.547593688964843750e+01,2.192615820312500000e+04,5.622476100921630859e+00
1.224971542358398438e+02,7.824542846679687500e+02,1.721532897949218750e+02,1.140736389160156250e+02,1.282534956932067871e+00,2.438818740844726562e+01,1.131797167968750000e+04,3.472599029541015625e+00
2.862886352539062500e+02,1.172556152343750000e+03,5.103532104492187500e+02,1.711950378417968750e+02,3.129945039749145508e+00,3.339161300659179688e+01,3.699449609375000000e+04,8.184521675109863281e+00
3.834159240722656250e+02,6.372303466796875000e+02,2.703605346679687500e+02,1.355025177001953125e+02,2.897641658782958984e+00,3.201113510131835938e+01,1.773027929687500000e+04,4.393772602081298828e+00
2.091941375732421875e+02,9.030440673828125000e+02,1.470673675537109375e+02,1.079843902587890625e+02,4.080501556396484375e+00,2.799603223800659180e+00,1.268842968750000000e+04,1.100000000000000000e+03
1.737280731201171875e+02,1.044111572265625000e+03,1.787745666503906250e+02,1.208320617675781250e+02,3.666887283325195312e+00,2.618978691101074219e+01,1.623716308593750000e+04,4.497406959533691406e+00
2.876768493652343750e+02,9.496376342773437500e+02,1.542630310058593750e+02,1.128087539672851562e+02,1.724299073219299316e+00,3.447556304931640625e+01,1.523482421875000000e+04,3.970494031906127930e+00
1.163235931396484375e+02,9.518289184570312500e+02,2.268946533203125000e+02,8.519081115722656250e+01,1.214278817176818848e+00,2.574505233764648438e+01,8.842481445312500000e+03,1.100000000000000000e+03
3.047258911132812500e+02,1.355896240234375000e+03,2.440212249755859375e+02,1.228554153442382812e+02,4.776671886444091797e+00,3.801433181762695312e+01,2.299318945312500000e+04,5.708840847015380859e+00
1.681711883544921875e+02,1.036258789062500000e+03,1.327088470458984375e+02,6.928467559814453125e+01,1.450833201408386230e+00,1.044553184509277344e+01,7.293641113281250000e+03,2.319643497467041016e+00
2.119359130859375000e+02,1.237883178710937500e+03,8.058475494384765625e+01,7.391464233398437500e+01,4.883076190948486328e+00,9.446844100952148438e+00,9.013592773437500000e+03,2.965914487838745117e+00
3.393467407226562500e+02,3.772286376953125000e+02,2.910431823730468750e+02,1.195342864990234375e+02,3.267054319381713867e+00,1.201116371154785156e+01,1.191855664062500000e+04,4.814335823059082031e+00
2.893216857910156250e+02,1.154429931640625000e+03,1.694214172363281250e+02,1.032974624633789062e+02,4.903325557708740234e+00,1.421415519714355469e+01,1.546259667968750000e+04,4.114001274108886719e+00
