# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 2.00000000e+00
# lRef          : 1.10719220e+00
# Aref          : 5.38705787e-02
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
260             	1.35877091e-02	1.70142343e-06	-6.45258858e-07	1.97953508e-09	-7.46997907e-07	2.54959110e-07	6.79385654e-03	6.79385258e-03	1.10567083e-06	5.95752605e-07	-1.06962734e-06	4.24368477e-07
261             	1.35868417e-02	1.68594167e-06	-6.05778302e-07	1.98062849e-09	-7.60839987e-07	2.49236456e-07	6.79342284e-03	6.79341888e-03	1.09220729e-06	5.93734380e-07	-1.06372914e-06	4.57950836e-07
262             	1.35860127e-02	1.66769392e-06	-5.69010221e-07	1.98171261e-09	-7.73788329e-07	2.42522780e-07	6.79300834e-03	6.79300438e-03	1.07636974e-06	5.91324180e-07	-1.05829344e-06	4.89283218e-07
263             	1.35852195e-02	1.64768301e-06	-5.34053069e-07	1.98283709e-09	-7.86113625e-07	2.35100193e-07	6.79261172e-03	6.79260775e-03	1.05894170e-06	5.88741312e-07	-1.05314016e-06	5.19087090e-07
264             	1.35844583e-02	1.62641807e-06	-4.99237778e-07	1.98398486e-09	-7.98336486e-07	2.26996028e-07	6.79223113e-03	6.79222716e-03	1.04020506e-06	5.86213008e-07	-1.04795537e-06	5.48717597e-07
265             	1.35837262e-02	1.60318876e-06	-4.62678054e-07	1.98511894e-09	-8.11242617e-07	2.18014176e-07	6.79186509e-03	6.79186112e-03	1.01960856e-06	5.83580204e-07	-1.04258164e-06	5.79903590e-07
266             	1.35830222e-02	1.57748922e-06	-4.23669570e-07	1.98625544e-09	-8.25320199e-07	2.08010961e-07	6.79151306e-03	6.79150909e-03	9.96755569e-07	5.80733646e-07	-1.03715498e-06	6.13485413e-07
267             	1.35823455e-02	1.55032845e-06	-3.82440867e-07	1.98742689e-09	-8.40495789e-07	1.97286180e-07	6.79117476e-03	6.79117078e-03	9.72450404e-07	5.77878044e-07	-1.03171622e-06	6.49275356e-07
268             	1.35816952e-02	1.52137758e-06	-3.40288472e-07	1.98863063e-09	-8.56219753e-07	1.85752160e-07	6.79084958e-03	6.79084560e-03	9.46440952e-07	5.74936632e-07	-1.02636399e-06	6.86075517e-07
269             	1.35810696e-02	1.48968238e-06	-2.99064785e-07	1.98981470e-09	-8.71783744e-07	1.73099906e-07	6.79053678e-03	6.79053280e-03	9.17941098e-07	5.71741286e-07	-1.02131614e-06	7.22251352e-07
270             	1.35804663e-02	1.45561006e-06	-2.59492721e-07	1.99101179e-09	-8.86900455e-07	1.59452390e-07	6.79023515e-03	6.79023117e-03	8.87257419e-07	5.68352640e-07	-1.01664682e-06	7.57154095e-07
271             	1.35798828e-02	1.41918930e-06	-2.21466026e-07	1.99223156e-09	-9.01612945e-07	1.44697613e-07	6.78994341e-03	6.78993943e-03	8.54292261e-07	5.64897036e-07	-1.01234596e-06	7.90879932e-07
272             	1.35793170e-02	1.38045682e-06	-1.82834645e-07	1.99346639e-09	-9.16691551e-07	1.28900827e-07	6.78966047e-03	6.78965648e-03	8.19129237e-07	5.61327583e-07	-1.00810887e-06	8.25274229e-07
273             	1.35787668e-02	1.34009733e-06	-1.41727660e-07	1.99472001e-09	-9.32825742e-07	1.12368161e-07	6.78938538e-03	6.78938139e-03	7.82416825e-07	5.57680504e-07	-1.00368957e-06	8.61961912e-07
274             	1.35782307e-02	1.29725482e-06	-9.87032154e-08	1.99599644e-09	-9.49866216e-07	9.48392645e-08	6.78911736e-03	6.78911337e-03	7.43466673e-07	5.53788144e-07	-9.99217824e-07	9.00514609e-07
275             	1.35777076e-02	1.25180065e-06	-5.48761682e-08	1.99727131e-09	-9.67322649e-07	7.62387725e-08	6.78885578e-03	6.78885178e-03	7.02139097e-07	5.49661552e-07	-9.94760733e-07	9.39884565e-07
276             	1.35771958e-02	1.20447919e-06	-1.11829629e-08	1.99857648e-09	-9.84885582e-07	5.68713328e-08	6.78859991e-03	6.78859592e-03	6.59110928e-07	5.45368263e-07	-9.90477064e-07	9.79294101e-07
277             	1.35766939e-02	1.15640378e-06	3.25114713e-08	1.99995621e-09	-1.00269765e-06	3.71716032e-08	6.78834896e-03	6.78834496e-03	6.15373495e-07	5.41030288e-07	-9.86441913e-07	1.01895338e-06
278             	1.35761997e-02	1.10760161e-06	7.58119884e-08	2.00135401e-09	-1.02050281e-06	1.71647592e-08	6.78810184e-03	6.78809784e-03	5.70965562e-07	5.36636044e-07	-9.82596817e-07	1.05840881e-06
279             	1.35757115e-02	1.05684848e-06	1.18527433e-07	2.00268472e-09	-1.03817471e-06	-3.65789636e-09	6.78785773e-03	6.78785373e-03	5.24766344e-07	5.32082137e-07	-9.78910995e-07	1.09743843e-06
280             	1.35752283e-02	1.00252689e-06	1.61334024e-07	2.00402033e-09	-1.05594386e-06	-2.59914511e-08	6.78761617e-03	6.78761216e-03	4.75271992e-07	5.27254894e-07	-9.75276846e-07	1.13661087e-06
281             	1.35747493e-02	9.46498693e-07	2.04565715e-07	2.00543238e-09	-1.07399390e-06	-4.90444786e-08	6.78737666e-03	6.78737265e-03	4.24204868e-07	5.22293825e-07	-9.71711038e-07	1.17627675e-06
282             	1.35742731e-02	8.90332403e-07	2.47808643e-07	2.00686304e-09	-1.09224147e-06	-7.21586998e-08	6.78713855e-03	6.78713454e-03	3.73007502e-07	5.17324901e-07	-9.68337150e-07	1.21614579e-06
283             	1.35737984e-02	8.34482429e-07	2.90984340e-07	2.00833083e-09	-1.11052272e-06	-9.50576822e-08	6.78690123e-03	6.78689721e-03	3.22183532e-07	5.12298897e-07	-9.65030549e-07	1.25601489e-06
284             	1.35733241e-02	7.79096176e-07	3.33636622e-07	2.00974166e-09	-1.12859477e-06	-1.17677746e-07	6.78666403e-03	6.78666002e-03	2.71870342e-07	5.07225834e-07	-9.61776455e-07	1.29541308e-06
285             	1.35728495e-02	7.23761217e-07	3.75230689e-07	2.01105952e-09	-1.14623394e-06	-1.40276978e-07	6.78642675e-03	6.78642273e-03	2.21603630e-07	5.02157587e-07	-9.58618598e-07	1.33384929e-06
286             	1.35723743e-02	6.67174196e-07	4.16766036e-07	2.01237089e-09	-1.16387868e-06	-1.63477328e-07	6.78618915e-03	6.78618513e-03	1.70109770e-07	4.97064426e-07	-9.55495661e-07	1.37226170e-06
287             	1.35718977e-02	6.08909871e-07	4.59266717e-07	2.01369410e-09	-1.18203831e-06	-1.87436039e-07	6.78595088e-03	6.78594685e-03	1.17018897e-07	4.91890974e-07	-9.52404948e-07	1.41167166e-06
288             	1.35714189e-02	5.49604371e-07	5.02886898e-07	2.01501829e-09	-1.20082278e-06	-2.11811385e-07	6.78571148e-03	6.78570745e-03	6.29908003e-08	4.86613571e-07	-9.49379327e-07	1.45226622e-06
289             	1.35709372e-02	4.89867794e-07	5.46728262e-07	2.01629997e-09	-1.21981068e-06	-2.36404433e-07	6.78547061e-03	6.78546658e-03	8.52946364e-09	4.81338331e-07	-9.46446554e-07	1.49317482e-06
290             	1.35704520e-02	4.30432841e-07	5.90069183e-07	2.01759746e-09	-1.23871761e-06	-2.60911640e-07	6.78522803e-03	6.78522399e-03	-4.56952196e-08	4.76128061e-07	-9.43683014e-07	1.53375220e-06
291             	1.35699629e-02	3.71837985e-07	6.32135097e-07	2.01891357e-09	-1.25710548e-06	-2.85039342e-07	6.78498347e-03	6.78497943e-03	-9.91203500e-08	4.70958335e-07	-9.41037932e-07	1.57317303e-06
292             	1.35694696e-02	3.14927501e-07	6.72090715e-07	2.02017076e-09	-1.27458408e-06	-3.08342228e-07	6.78473685e-03	6.78473280e-03	-1.50878477e-07	4.65805978e-07	-9.38538723e-07	1.61062944e-06
293             	1.35689722e-02	2.59799990e-07	7.10939586e-07	2.02133501e-09	-1.29160185e-06	-3.30769807e-07	6.78448814e-03	6.78448409e-03	-2.00869812e-07	4.60669802e-07	-9.36132055e-07	1.64707164e-06
294             	1.35684705e-02	2.06212786e-07	7.50021460e-07	2.02245621e-09	-1.30874737e-06	-3.52546971e-07	6.78423729e-03	6.78423324e-03	-2.49440578e-07	4.55653364e-07	-9.33736637e-07	1.68375810e-06
295             	1.35679644e-02	1.53302975e-07	7.89045819e-07	2.02354535e-09	-1.32590684e-06	-3.74109285e-07	6.78398423e-03	6.78398018e-03	-2.97457797e-07	4.50760772e-07	-9.31383931e-07	1.72042975e-06
296             	1.35674536e-02	1.01859434e-07	8.27735976e-07	2.02461365e-09	-1.34296379e-06	-3.95131315e-07	6.78372881e-03	6.78372476e-03	-3.44201598e-07	4.46061032e-07	-9.29095804e-07	1.75683178e-06
297             	1.35669379e-02	5.23275090e-08	8.66136510e-07	2.02565194e-09	-1.35986649e-06	-4.15358572e-07	6.78347097e-03	6.78346692e-03	-3.89194817e-07	4.41522326e-07	-9.26798234e-07	1.79293474e-06
298             	1.35664176e-02	4.98504632e-09	9.03341993e-07	2.02664980e-09	-1.37628605e-06	-4.34614227e-07	6.78321084e-03	6.78320679e-03	-4.32121703e-07	4.37106750e-07	-9.24615051e-07	1.82795704e-06
299             	1.35658933e-02	-4.06112085e-08	9.38520513e-07	2.02761157e-09	-1.39186963e-06	-4.53082105e-07	6.78294867e-03	6.78294461e-03	-4.73387710e-07	4.32776501e-07	-9.22609374e-07	1.86112989e-06
300             	1.35653656e-02	-8.46936287e-08	9.71555506e-07	2.02851494e-09	-1.40658351e-06	-4.70890380e-07	6.78268485e-03	6.78268080e-03	-5.13237194e-07	4.28543566e-07	-9.20805756e-07	1.89236126e-06
301             	1.35648354e-02	-1.26464241e-07	1.00303161e-06	2.02933581e-09	-1.42060156e-06	-4.87736287e-07	6.78241972e-03	6.78241566e-03	-5.50968407e-07	4.24504167e-07	-9.19085757e-07	1.92211736e-06
302             	1.35643032e-02	-1.64993652e-07	1.03283777e-06	2.03010541e-09	-1.43383253e-06	-5.03269002e-07	6.78215363e-03	6.78214957e-03	-5.85765828e-07	4.20772176e-07	-9.17413645e-07	1.95025141e-06
303             	1.35637696e-02	-2.00218452e-07	1.06100218e-06	2.03078784e-09	-1.44629675e-06	-5.17516450e-07	6.78188681e-03	6.78188274e-03	-6.17625676e-07	4.17407224e-07	-9.15795662e-07	1.97679784e-06
304             	1.35632350e-02	-2.32773920e-07	1.08759802e-06	2.03142886e-09	-1.45816347e-06	-5.30691204e-07	6.78161954e-03	6.78161548e-03	-6.47078164e-07	4.14304244e-07	-9.14364458e-07	2.00196248e-06
305             	1.35627002e-02	-2.63144170e-07	1.11244073e-06	2.03204060e-09	-1.46938476e-06	-5.42906481e-07	6.78135215e-03	6.78134808e-03	-6.74478567e-07	4.11334396e-07	-9.13164392e-07	2.02560512e-06
306             	1.35621661e-02	-2.91223695e-07	1.13524519e-06	2.03261729e-09	-1.47978289e-06	-5.54145472e-07	6.78108507e-03	6.78108101e-03	-6.99757320e-07	4.08533625e-07	-9.12160294e-07	2.04740549e-06
307             	1.35616335e-02	-3.16714402e-07	1.15657782e-06	2.03312958e-09	-1.48951754e-06	-5.64326904e-07	6.78081880e-03	6.78081473e-03	-7.22684105e-07	4.05969703e-07	-9.11228629e-07	2.06780645e-06
308             	1.35611034e-02	-3.39304043e-07	1.17685714e-06	2.03357267e-09	-1.49872061e-06	-5.73345714e-07	6.78055376e-03	6.78054969e-03	-7.42997736e-07	4.03693693e-07	-9.10292040e-07	2.08714918e-06
309             	1.35605768e-02	-3.58902296e-07	1.19564389e-06	2.03397718e-09	-1.50727953e-06	-5.81151843e-07	6.78029044e-03	6.78028637e-03	-7.60602991e-07	4.01700695e-07	-9.09457582e-07	2.10510147e-06
310             	1.35600544e-02	-3.75530495e-07	1.21277172e-06	2.03434985e-09	-1.51514059e-06	-5.87705518e-07	6.78002923e-03	6.78002516e-03	-7.75470766e-07	3.99940271e-07	-9.08754726e-07	2.12152645e-06
311             	1.35595370e-02	-3.89032297e-07	1.22796595e-06	2.03471038e-09	-1.52223311e-06	-5.92940106e-07	6.77977052e-03	6.77976645e-03	-7.87456255e-07	3.98423958e-07	-9.08250136e-07	2.13621609e-06
312             	1.35590256e-02	-3.99543323e-07	1.24128720e-06	2.03503816e-09	-1.52857218e-06	-5.96932387e-07	6.77951482e-03	6.77951075e-03	-7.96704049e-07	3.97160726e-07	-9.07928584e-07	2.14921578e-06
313             	1.35585212e-02	-4.06982791e-07	1.25311970e-06	2.03534220e-09	-1.53427052e-06	-5.99656839e-07	6.77926265e-03	6.77925857e-03	-8.03148235e-07	3.96165444e-07	-9.07710666e-07	2.16083037e-06
314             	1.35580249e-02	-4.11598961e-07	1.26352936e-06	2.03564108e-09	-1.53933981e-06	-6.01240807e-07	6.77901449e-03	6.77901042e-03	-8.07040287e-07	3.95441326e-07	-9.07575134e-07	2.17110449e-06
315             	1.35575375e-02	-4.13734626e-07	1.27295573e-06	2.03590912e-09	-1.54397049e-06	-6.01844093e-07	6.77877078e-03	6.77876670e-03	-8.08711406e-07	3.94976780e-07	-9.07492631e-07	2.18044836e-06
316             	1.35570598e-02	-4.13651381e-07	1.28186661e-06	2.03615730e-09	-1.54838908e-06	-6.01573239e-07	6.77853194e-03	6.77852786e-03	-8.08398930e-07	3.94747549e-07	-9.07455772e-07	2.18932239e-06
317             	1.35565927e-02	-4.11298161e-07	1.28981690e-06	2.03638296e-09	-1.55244445e-06	-6.00369543e-07	6.77829838e-03	6.77829431e-03	-8.06018623e-07	3.94720462e-07	-9.07535999e-07	2.19735290e-06
318             	1.35561368e-02	-4.06461195e-07	1.29656096e-06	2.03659639e-09	-1.55602639e-06	-5.98126637e-07	6.77807046e-03	6.77806639e-03	-8.01357234e-07	3.94896039e-07	-9.07745912e-07	2.20430687e-06
319             	1.35556930e-02	-3.99174964e-07	1.30237059e-06	2.03680184e-09	-1.55919981e-06	-5.94830754e-07	6.77784853e-03	6.77784445e-03	-7.94418236e-07	3.95243272e-07	-9.08014512e-07	2.21038510e-06
