2.447833886475491738e+02,4.155426898079350053e+02,1.000457499269379547e+01,1.581429605896014934e+01,6.400323099999999599e+00
9.262356653003463691e+01,6.198662885483316387e+01,1.745040845510683525e+01,1.793247562510934046e+01,1.832418300000000144e+01
2.333800879918671853e+02,3.133538212438899677e+02,2.676778057613179129e+01,3.457575551944121628e+01,7.237951599999999708e+00
1.251066165988443117e+02,5.043801166881022482e+02,1.109550372791704653e+01,3.385290799874170631e+01,7.517772100000000179e+00
2.449426037326924757e+02,3.245423734149582060e+02,1.561547754380935160e+01,1.070697296515906061e+01,6.759899599999999786e+00
3.188262717917147029e+02,4.155426898079350053e+02,1.018618501198502813e+01,1.074778176466088553e+01,6.089793099999999626e+00
2.449426037326924757e+02,4.803198488472756935e+02,1.561547754380935160e+01,9.146721567042888523e+00,6.174033299999999613e+00
2.245699892422161383e+02,5.252080434441450052e+02,1.109550372791704653e+01,1.572453839703890921e+01,6.212781500000000179e+00
2.447833886475491738e+02,4.155426898079350053e+02,1.000457499269379547e+01,1.581429605896014934e+01,6.400323099999999599e+00
2.449426037326924757e+02,3.245423734149582060e+02,1.561547754380935160e+01,1.070697296515906061e+01,6.759899599999999786e+00
3.242681607437680782e+02,4.155426898079350053e+02,1.089627255762630398e+01,1.074778176466088553e+01,6.068406200000000084e+00
3.188262717917147029e+02,4.155426898079350053e+02,1.018618501198502813e+01,1.074778176466088553e+01,6.089793099999999626e+00
2.607596665525955473e+02,4.803198488472756935e+02,1.561547754380935160e+01,7.750866266084610601e+00,6.111637700000000173e+00
2.449426037326924757e+02,4.803198488472756935e+02,1.561547754380935160e+01,9.146721567042888523e+00,6.174033299999999613e+00
3.188262717917147029e+02,4.155426898079350053e+02,1.444024716052741297e+01,1.074778176466088553e+01,6.180035799999999746e+00
3.188262717917147029e+02,4.998198814682563693e+02,1.717606812881251699e+01,1.074778176466088553e+01,5.963835099999999834e+00
3.242681607437680782e+02,4.155426898079350053e+02,1.089627255762630398e+01,1.074778176466088553e+01,6.068406200000000084e+00
3.245042749488195000e+02,4.155426898079350053e+02,1.089627255762630398e+01,1.074778176466088553e+01,6.069608999999999810e+00
3.185901575814417015e+02,4.155426898079350053e+02,1.018618501198502813e+01,1.074778176466088553e+01,6.088150299999999682e+00
3.188262717917147029e+02,4.155426898079350053e+02,1.018618501198502813e+01,1.074778176466088553e+01,6.089793099999999626e+00
3.424765581266293566e+02,4.998198814682563693e+02,1.421121831779711187e+01,1.074778176466088553e+01,5.960124900000000281e+00
3.188262717917147029e+02,4.998198814682563693e+02,1.717606812881251699e+01,1.074778176466088553e+01,5.963835099999999834e+00
3.489971960372695889e+02,4.228833373154535025e+02,1.089627255762630398e+01,1.074778176466088553e+01,5.998656000000000432e+00
3.242681607437680782e+02,4.155426898079350053e+02,1.089627255762630398e+01,1.074778176466088553e+01,6.068406200000000084e+00
3.245042749488195000e+02,4.155426898079350053e+02,1.089627255762630398e+01,1.074778176466088553e+01,6.069608999999999810e+00
