1.604190099108475636e+02,7.655336294782676987e+02,4.040473606108847662e+02,1.910000000000000000e+02,1.515887575343643157e+00,4.617598316869541719e+01,7.935014247894287109e+00
6.941886995647357139e+01,7.575721411480990355e+02,5.030089888954274215e+02,1.910000000000000000e+02,4.178310160233659865e+00,3.880616913889991082e+01,7.963385105133056641e+00
3.909310528736716037e+02,5.419233576517444817e+02,3.971455894745839146e+02,1.910000000000000000e+02,3.332216954559393152e+00,3.149427371990949354e+01,6.603938102722167969e+00
4.809382348090219921e+02,5.504589376538107217e+02,2.986028275371672862e+02,1.910000000000000000e+02,1.214944856516380289e+00,1.895485060795651577e+01,6.083337783813476562e+00
5.489475473244791601e+02,3.792249590869845974e+02,4.018274935885362424e+02,1.910000000000000000e+02,1.316652573527299808e+00,1.773879645998214727e+01,5.627952575683593750e+00
4.778775169997846319e+02,3.779775977632469335e+02,4.741448852369684914e+02,1.910000000000000000e+02,1.418234264225563201e+00,1.118932311155248627e+01,5.535631656646728516e+00
4.771229552971009866e+02,3.787321594659304651e+02,4.741448852369684914e+02,1.910000000000000000e+02,1.499856503441297173e+00,6.408567427118951443e+00,5.392792701721191406e+00
4.501867023415315430e+02,4.056684124214999088e+02,4.741448852369684914e+02,1.910000000000000000e+02,1.291789662478845191e+00,7.957437569558298840e+00,5.501842975616455078e+00
5.240117525485542274e+02,3.180155528657035688e+02,4.879726945857422038e+02,1.910000000000000000e+02,1.283987947899837501e+00,2.589424910843985828e+01,5.594348907470703125e+00
5.240117525485542274e+02,4.636715013044973830e+02,3.423167461469483897e+02,1.910000000000000000e+02,1.267652408401386710e+00,4.471380780718561709e+00,5.940917968750000000e+00
