2.201474751454127272e+02,1.249902874656028416e+03,2.994965019855882815e+01,1.500000000000000000e+02,2.917126070011670436e+01,1.640271918869094492e+01,8.240677833557128906e+00
4.984820518288101994e+02,9.683710981090940777e+02,3.314685006209568741e+01,1.500000000000000000e+02,3.148162108576370954e+01,1.635038968139315330e+01,7.769375324249267578e+00
1.706017273782282189e+02,9.702243419876149346e+02,3.591739306341568749e+02,1.500000000000000000e+02,3.541771800810587933e+01,6.521224448454250755e+00,5.583353996276855469e+00
4.757507773750514275e+02,5.972982549788728193e+02,4.269509676460757532e+02,1.500000000000000000e+02,2.188338201892732116e+01,2.946215297697390767e+01,5.257462501525878906e+00
4.722482824782085231e+02,6.413883326276684329e+02,3.863633848941231008e+02,1.500000000000000000e+02,1.449644274318766080e+01,2.365473794308700661e+01,5.030614852905273438e+00
5.651475017855598253e+02,6.953455532151576790e+02,2.395069449992824389e+02,1.500000000000000000e+02,1.387918024205720791e+01,1.206806594190514303e+01,5.206570625305175781e+00
4.602800917189772463e+02,5.767050075475674475e+02,4.630149007334553062e+02,1.500000000000000000e+02,2.336373756361967935e+01,2.744185686120395928e+00,4.785951614379882812e+00
5.012186274892399638e+02,7.723080198558197935e+02,2.264733526549402427e+02,1.500000000000000000e+02,1.205541251405214709e+01,2.208171882399858177e+00,5.389572143554687500e+00
5.657676548415539628e+02,3.622379371831897288e+02,5.719944079752563084e+02,1.500000000000000000e+02,2.072085713914167826e+01,1.689655528869400669e+01,4.592519283294677734e+00
5.585874521294167607e+02,3.704341321845342918e+02,5.709784156860489475e+02,1.500000000000000000e+02,2.363193746535483086e+01,1.715748150627031787e+00,7.420155048370361328e+00
4.155911770341748479e+02,5.163327398027956860e+02,5.680760831630293524e+02,1.500000000000000000e+02,1.061368811776892684e+01,1.391551787829282461e+00,4.413219928741455078e+00
5.588365883908975320e+02,4.668110510494684604e+02,4.743523605596340076e+02,1.500000000000000000e+02,2.009526517274501600e+01,1.161056541058510305e+00,4.510072708129882812e+00
5.637165407431111817e+02,4.833964289120376634e+02,4.528870303448511550e+02,1.500000000000000000e+02,1.031352389139456349e+01,1.594782994198649462e+01,4.470590114593505859e+00
5.644824056958833580e+02,4.948627324277869661e+02,4.406548618763296759e+02,1.500000000000000000e+02,1.006640784178984660e+01,1.715748150627031787e+00,4.317170619964599609e+00
5.725320651459007877e+02,3.623809415143947490e+02,5.650869933397044633e+02,1.500000000000000000e+02,2.008037680909512090e+01,1.617915792978263045e+00,7.733528137207031250e+00
5.721878318005319670e+02,4.948498533552898380e+02,4.329623148441781950e+02,1.500000000000000000e+02,1.000945636967344399e+01,2.025141885332309766e+00,4.310866832733154297e+00
5.725320651459007877e+02,3.578062581042795500e+02,5.696616767498196623e+02,1.500000000000000000e+02,1.874489945386458345e+01,1.071222227270848038e+00,7.780961990356445312e+00
5.714759068592692302e+02,3.636920934527438476e+02,5.648319996879869223e+02,1.500000000000000000e+02,4.015008006298977961e+01,1.798406644343168548e+00,9.339654922485351562e+00
5.726287307655146606e+02,3.622842758947808761e+02,5.650869933397044633e+02,1.500000000000000000e+02,1.004658221086004843e+01,1.839680986279181951e+01,4.358201026916503906e+00
2.749054511610630698e+02,6.600279287020210859e+02,5.650666201369159580e+02,1.500000000000000000e+02,1.007430960195710412e+01,1.116828355076171730e+00,4.728029251098632812e+00
