4.160533279911529689e+02,3.938760118742550844e+02,3.900706601345919466e+02,1.650000000000000000e+02,1.711710687669284425e+01,7.342006888477343729e+00,4.737737178802490234e+00
4.160533279911529689e+02,3.938760118742550844e+02,3.900706601345919466e+02,1.650000000000000000e+02,1.711710687669284425e+01,7.342006888477343729e+00,4.737737178802490234e+00
4.542994925870784186e+02,3.608362176316153409e+02,3.848642897813061836e+02,1.650000000000000000e+02,1.711710687669284425e+01,7.342006888477343729e+00,4.317036628723144531e+00
4.542994925870784186e+02,3.608362176316153409e+02,3.848642897813061836e+02,1.650000000000000000e+02,1.711710687669284425e+01,7.342006888477343729e+00,4.317036628723144531e+00
4.542994925870784186e+02,3.608362176316153409e+02,3.848642897813061836e+02,1.650000000000000000e+02,1.711710687669284425e+01,1.621112369351846993e+00,4.182118415832519531e+00
4.542994925870784186e+02,3.608362176316153409e+02,3.848642897813061836e+02,1.650000000000000000e+02,1.711710687669284425e+01,1.621112369351846993e+00,4.182118415832519531e+00
4.915950500926458062e+02,3.235406601260480102e+02,3.848642897813061836e+02,1.650000000000000000e+02,1.501480972432948313e+01,8.027372254902690685e+00,4.132977008819580078e+00
4.542994925870784186e+02,3.608362176316153409e+02,3.848642897813061836e+02,1.650000000000000000e+02,1.331170474634680545e+01,1.621112369351846993e+00,4.030374050140380859e+00
5.226976948005974464e+02,2.924380154180963700e+02,3.848642897813061836e+02,1.650000000000000000e+02,1.059305151270111622e+01,2.216307724364709575e+00,3.704689979553222656e+00
5.226976948005974464e+02,2.924380154180963700e+02,3.848642897813061836e+02,1.650000000000000000e+02,1.059305151270111622e+01,2.216307724364709575e+00,3.704689979553222656e+00
5.226976948005974464e+02,2.924380154180963700e+02,3.848642897813061836e+02,1.650000000000000000e+02,1.059305151270111622e+01,2.216307724364709575e+00,3.704689979553222656e+00
5.226976948005974464e+02,2.924380154180963700e+02,3.848642897813061836e+02,1.650000000000000000e+02,1.059305151270111622e+01,2.216307724364709575e+00,3.704689979553222656e+00
5.226976948005974464e+02,2.924380154180963700e+02,3.848642897813061836e+02,1.650000000000000000e+02,1.059305151270111622e+01,2.989834253221386184e+00,3.699855327606201172e+00
5.391200551655073241e+02,2.760156550531864923e+02,3.848642897813061836e+02,1.650000000000000000e+02,1.043133326057046162e+01,2.999712137042342519e+00,3.681652545928955078e+00
5.391200551655073241e+02,2.760156550531864923e+02,3.848642897813061836e+02,1.650000000000000000e+02,1.043133326057046162e+01,2.999712137042342519e+00,3.681652545928955078e+00
5.364140464226271661e+02,2.787216637960666503e+02,3.848642897813061836e+02,1.650000000000000000e+02,1.037618157704240573e+01,2.999712137042342519e+00,3.650579452514648438e+00
5.364140464226271661e+02,2.787216637960666503e+02,3.848642897813061836e+02,1.650000000000000000e+02,1.037618157704240573e+01,2.999712137042342519e+00,3.650579452514648438e+00
5.364140464226271661e+02,2.787216637960666503e+02,3.848642897813061836e+02,1.650000000000000000e+02,1.037618157704240573e+01,2.999712137042342519e+00,3.650579452514648438e+00
5.289789175431062631e+02,2.774187894335629494e+02,3.936022930233307875e+02,1.650000000000000000e+02,1.007222138674110745e+01,2.998753778644048573e+00,3.620059490203857422e+00
5.289789175431062631e+02,2.774187894335629494e+02,3.936022930233307875e+02,1.650000000000000000e+02,1.004656537192002475e+01,2.998753778644048573e+00,3.618732452392578125e+00
