# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 2.00000000e+00
# lRef          : 1.10719220e+00
# Aref          : 2.14266576e-03
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
206             	3.44536103e-01	3.65977265e-05	-4.12422407e-05	4.90236335e-08	-9.67650549e-06	2.28409823e-06	1.72268101e-01	1.72268003e-01	2.05829615e-05	1.60147650e-05	-3.02976258e-05	-1.09446149e-05
207             	3.44456418e-01	3.67031911e-05	-4.11013495e-05	4.90393108e-08	-9.85350955e-06	2.34636412e-06	1.72228258e-01	1.72228160e-01	2.06979597e-05	1.60052314e-05	-3.04041843e-05	-1.06971652e-05
208             	3.44377364e-01	3.68218308e-05	-4.08622673e-05	4.90554482e-08	-1.00661704e-05	2.41726804e-06	1.72188731e-01	1.72188633e-01	2.08281834e-05	1.59936474e-05	-3.04973041e-05	-1.03649632e-05
209             	3.44298973e-01	3.69194425e-05	-4.05367509e-05	4.90721350e-08	-1.03018174e-05	2.48203134e-06	1.72149536e-01	1.72149437e-01	2.09417526e-05	1.59776899e-05	-3.05701928e-05	-9.96655807e-06
210             	3.44221265e-01	3.69526568e-05	-4.02039255e-05	4.90886121e-08	-1.05269920e-05	2.52630938e-06	1.72110682e-01	1.72110583e-01	2.10026378e-05	1.59500190e-05	-3.06289547e-05	-9.57497075e-06
211             	3.44144251e-01	3.69247544e-05	-3.99244383e-05	4.91091435e-08	-1.07291010e-05	2.55316046e-06	1.72072175e-01	1.72072076e-01	2.10155377e-05	1.59092168e-05	-3.06913201e-05	-9.23311820e-06
212             	3.44067937e-01	3.69132015e-05	-3.96902175e-05	4.91289796e-08	-1.09127118e-05	2.58595905e-06	1.72034018e-01	1.72033919e-01	2.10425598e-05	1.58706417e-05	-3.07578205e-05	-8.93239699e-06
213             	3.43992337e-01	3.69574212e-05	-3.94575456e-05	4.91484974e-08	-1.10887742e-05	2.64162824e-06	1.71996217e-01	1.71996119e-01	2.11203388e-05	1.58370823e-05	-3.08175470e-05	-8.63999860e-06
214             	3.43917468e-01	3.70624138e-05	-3.91684636e-05	4.91650683e-08	-1.12775533e-05	2.71769697e-06	1.71958783e-01	1.71958685e-01	2.12489039e-05	1.58135099e-05	-3.08617851e-05	-8.30667852e-06
215             	3.43843363e-01	3.72021059e-05	-3.87927557e-05	4.91834451e-08	-1.14881212e-05	2.80595144e-06	1.71921731e-01	1.71921633e-01	2.14070044e-05	1.57951015e-05	-3.08844990e-05	-7.90825666e-06
216             	3.43770043e-01	3.73573869e-05	-3.83504001e-05	4.92014883e-08	-1.17159953e-05	2.90185540e-06	1.71885071e-01	1.71884972e-01	2.15805488e-05	1.57768381e-05	-3.08911954e-05	-7.45920473e-06
217             	3.43697529e-01	3.74692143e-05	-3.78615603e-05	4.92187273e-08	-1.19481120e-05	2.98072428e-06	1.71848814e-01	1.71848715e-01	2.17153314e-05	1.57538829e-05	-3.08788921e-05	-6.98266815e-06
218             	3.43625853e-01	3.75677131e-05	-3.74598673e-05	4.92331359e-08	-1.21319643e-05	3.05504780e-06	1.71812976e-01	1.71812877e-01	2.18389044e-05	1.57288088e-05	-3.08618979e-05	-6.59796937e-06
219             	3.43555021e-01	3.76733003e-05	-3.71474240e-05	4.92480045e-08	-1.22750954e-05	3.13508952e-06	1.71777560e-01	1.71777461e-01	2.19717396e-05	1.57015606e-05	-3.08488074e-05	-6.29861663e-06
220             	3.43485027e-01	3.78113506e-05	-3.68783800e-05	4.92629043e-08	-1.23949426e-05	3.23219373e-06	1.71742563e-01	1.71742464e-01	2.21378690e-05	1.56734815e-05	-3.08341326e-05	-6.04424746e-06
221             	3.43415893e-01	3.79823290e-05	-3.65937249e-05	4.92775256e-08	-1.25126999e-05	3.34297635e-06	1.71707996e-01	1.71707897e-01	2.23341408e-05	1.56481881e-05	-3.08095624e-05	-5.78416257e-06
222             	3.43347653e-01	3.81697404e-05	-3.62426770e-05	4.92915268e-08	-1.26521743e-05	3.46055337e-06	1.71673876e-01	1.71673777e-01	2.25454236e-05	1.56243168e-05	-3.07735128e-05	-5.46916426e-06
223             	3.43280340e-01	3.83632679e-05	-3.58225811e-05	4.93034118e-08	-1.28187021e-05	3.57662768e-06	1.71640219e-01	1.71640120e-01	2.27582616e-05	1.56050063e-05	-3.07299927e-05	-5.09258848e-06
224             	3.43213972e-01	3.85682709e-05	-3.53833271e-05	4.93147553e-08	-1.29893608e-05	3.69146582e-06	1.71607035e-01	1.71606936e-01	2.29756013e-05	1.55926696e-05	-3.06810243e-05	-4.70230275e-06
225             	3.43148571e-01	3.87721274e-05	-3.50023082e-05	4.93245892e-08	-1.31299437e-05	3.80278964e-06	1.71574335e-01	1.71574236e-01	2.31888533e-05	1.55832741e-05	-3.06310978e-05	-4.37121041e-06
226             	3.43084173e-01	3.89614260e-05	-3.47006957e-05	4.93344980e-08	-1.32360903e-05	3.90886777e-06	1.71542136e-01	1.71542037e-01	2.33895808e-05	1.55718452e-05	-3.05864381e-05	-4.11425756e-06
227             	3.43020821e-01	3.91547878e-05	-3.44252799e-05	4.93407311e-08	-1.33295636e-05	4.02135904e-06	1.71510460e-01	1.71510361e-01	2.35987529e-05	1.55560349e-05	-3.05422035e-05	-3.88307637e-06
228             	3.42958531e-01	3.93806353e-05	-3.41307099e-05	4.93482117e-08	-1.34301656e-05	4.14515032e-06	1.71479315e-01	1.71479216e-01	2.38354680e-05	1.55451673e-05	-3.04955206e-05	-3.63518932e-06
229             	3.42897318e-01	3.96113879e-05	-3.37819897e-05	4.93523300e-08	-1.35476751e-05	4.27479627e-06	1.71448709e-01	1.71448610e-01	2.40804902e-05	1.55308977e-05	-3.04386699e-05	-3.34331977e-06
230             	3.42837212e-01	3.98634102e-05	-3.33974972e-05	4.93565912e-08	-1.36726959e-05	4.41153034e-06	1.71418655e-01	1.71418556e-01	2.43432354e-05	1.55201748e-05	-3.03714445e-05	-3.02605266e-06
231             	3.42778238e-01	4.01430012e-05	-3.30423127e-05	4.93595398e-08	-1.37818070e-05	4.55658018e-06	1.71389168e-01	1.71389069e-01	2.46280808e-05	1.55149204e-05	-3.03029634e-05	-2.73934935e-06
232             	3.42720425e-01	4.04181294e-05	-3.27148671e-05	4.93648582e-08	-1.38727393e-05	4.69503275e-06	1.71360262e-01	1.71360163e-01	2.49040974e-05	1.55140320e-05	-3.02301728e-05	-2.48469422e-06
233             	3.42663796e-01	4.06627337e-05	-3.24011048e-05	4.93695389e-08	-1.39547170e-05	4.82182836e-06	1.71331948e-01	1.71331849e-01	2.51531952e-05	1.55095385e-05	-3.01552694e-05	-2.24583540e-06
234             	3.42608351e-01	4.09038757e-05	-3.20703286e-05	4.93762265e-08	-1.40422500e-05	4.95075707e-06	1.71304225e-01	1.71304126e-01	2.54026949e-05	1.55011808e-05	-3.00774143e-05	-1.99291428e-06
235             	3.42554124e-01	4.11592961e-05	-3.17456101e-05	4.93837583e-08	-1.41279852e-05	5.08901845e-06	1.71277111e-01	1.71277012e-01	2.56686665e-05	1.54906296e-05	-3.00007902e-05	-1.74481990e-06
236             	3.42501143e-01	4.14292195e-05	-3.14313118e-05	4.93904536e-08	-1.42085872e-05	5.23304564e-06	1.71250621e-01	1.71250522e-01	2.59476554e-05	1.54815641e-05	-2.99242431e-05	-1.50706869e-06
237             	3.42449441e-01	4.16974618e-05	-3.10957527e-05	4.93982348e-08	-1.42917567e-05	5.37516398e-06	1.71224770e-01	1.71224671e-01	2.62238949e-05	1.54735669e-05	-2.98396331e-05	-1.25611962e-06
238             	3.42399046e-01	4.19649050e-05	-3.07433491e-05	4.94071896e-08	-1.43786090e-05	5.51231991e-06	1.71199572e-01	1.71199473e-01	2.64947724e-05	1.54701326e-05	-2.97502836e-05	-9.93065550e-07
239             	3.42349967e-01	4.22294476e-05	-3.03725212e-05	4.94133139e-08	-1.44720355e-05	5.64688058e-06	1.71175033e-01	1.71174934e-01	2.67616044e-05	1.54678432e-05	-2.96582961e-05	-7.14225086e-07
240             	3.42302208e-01	4.24832700e-05	-2.99567452e-05	4.94220897e-08	-1.45840474e-05	5.77739275e-06	1.71151154e-01	1.71151055e-01	2.70190277e-05	1.54642422e-05	-2.95624200e-05	-3.94325212e-07
241             	3.42255779e-01	4.27269953e-05	-2.94661137e-05	4.94311393e-08	-1.47281993e-05	5.90566082e-06	1.71127939e-01	1.71127840e-01	2.72691585e-05	1.54578368e-05	-2.94612561e-05	-4.85756538e-09
242             	3.42210671e-01	4.29763053e-05	-2.89752280e-05	4.94403690e-08	-1.48708023e-05	6.03687654e-06	1.71105385e-01	1.71105286e-01	2.75250292e-05	1.54512761e-05	-2.93584162e-05	3.83188276e-07
243             	3.42166889e-01	4.32165217e-05	-2.85437795e-05	4.94512320e-08	-1.49767630e-05	6.16705943e-06	1.71083494e-01	1.71083395e-01	2.77753203e-05	1.54412014e-05	-2.92486528e-05	7.04873265e-07
244             	3.42124439e-01	4.34330594e-05	-2.81207225e-05	4.94658890e-08	-1.50689867e-05	6.28758395e-06	1.71062269e-01	1.71062170e-01	2.80041136e-05	1.54289457e-05	-2.91293479e-05	1.00862547e-06
245             	3.42083367e-01	4.36163530e-05	-2.76445208e-05	4.94829283e-08	-1.51830503e-05	6.39066169e-06	1.71041733e-01	1.71041634e-01	2.81988382e-05	1.54175148e-05	-2.90053108e-05	1.36078995e-06
246             	3.42043685e-01	4.37618286e-05	-2.70871971e-05	4.95002724e-08	-1.53393443e-05	6.47699011e-06	1.71021892e-01	1.71021793e-01	2.83579044e-05	1.54039242e-05	-2.88829428e-05	1.79574578e-06
247             	3.42005352e-01	4.38784761e-05	-2.64522745e-05	4.95163180e-08	-1.55315235e-05	6.55191932e-06	1.71002726e-01	1.71002626e-01	2.84911574e-05	1.53873187e-05	-2.87576608e-05	2.30538624e-06
248             	3.41968315e-01	4.39869029e-05	-2.57845721e-05	4.95319456e-08	-1.57351270e-05	6.62134078e-06	1.70984207e-01	1.70984108e-01	2.86147922e-05	1.53721107e-05	-2.86274131e-05	2.84284097e-06
249             	3.41932550e-01	4.40813225e-05	-2.51192780e-05	4.95505321e-08	-1.59332354e-05	6.68554228e-06	1.70966324e-01	1.70966225e-01	2.87262035e-05	1.53551189e-05	-2.84928744e-05	3.37359634e-06
250             	3.41898060e-01	4.41543944e-05	-2.44572428e-05	4.95719070e-08	-1.61268655e-05	6.74154450e-06	1.70949080e-01	1.70948981e-01	2.88187417e-05	1.53356527e-05	-2.83554869e-05	3.89824412e-06
251             	3.41864864e-01	4.41930334e-05	-2.37793890e-05	4.95883213e-08	-1.63260191e-05	6.78290207e-06	1.70932482e-01	1.70932383e-01	2.88794188e-05	1.53136146e-05	-2.82157136e-05	4.43632457e-06
252             	3.41832965e-01	4.41725979e-05	-2.30732893e-05	4.96057638e-08	-1.65408245e-05	6.80061741e-06	1.70916532e-01	1.70916433e-01	2.88869163e-05	1.52856815e-05	-2.80774691e-05	5.00417984e-06
253             	3.41802344e-01	4.41029474e-05	-2.22922749e-05	4.96242148e-08	-1.67877275e-05	6.79790660e-06	1.70901221e-01	1.70901122e-01	2.88493803e-05	1.52535671e-05	-2.79338649e-05	5.64159008e-06
254             	3.41772952e-01	4.40132192e-05	-2.14357724e-05	4.96422589e-08	-1.70646346e-05	6.78644349e-06	1.70886526e-01	1.70886427e-01	2.87930531e-05	1.52201661e-05	-2.77825208e-05	6.34674841e-06
255             	3.41744736e-01	4.39037108e-05	-2.05549391e-05	4.96602959e-08	-1.73507289e-05	6.76556030e-06	1.70872417e-01	1.70872318e-01	2.87174157e-05	1.51862951e-05	-2.76281985e-05	7.07325939e-06
256             	3.41717649e-01	4.37582476e-05	-1.96997828e-05	4.96807500e-08	-1.76260127e-05	6.72981264e-06	1.70858874e-01	1.70858775e-01	2.86089364e-05	1.51493112e-05	-2.74759041e-05	7.77612129e-06
257             	3.41691663e-01	4.35698375e-05	-1.88829064e-05	4.97002809e-08	-1.78882222e-05	6.67723693e-06	1.70845881e-01	1.70845782e-01	2.84621557e-05	1.51076818e-05	-2.73296754e-05	8.44676901e-06
258             	3.41666763e-01	4.33479675e-05	-1.80770711e-05	4.97215706e-08	-1.81488187e-05	6.60888887e-06	1.70833431e-01	1.70833332e-01	2.82828726e-05	1.50650949e-05	-2.71873543e-05	9.11028315e-06
259             	3.41642930e-01	4.30922519e-05	-1.71935805e-05	4.97433576e-08	-1.84459179e-05	6.52306564e-06	1.70821515e-01	1.70821415e-01	2.80691916e-05	1.50230603e-05	-2.70427082e-05	9.84912766e-06
260             	3.41620130e-01	4.27769308e-05	-1.62230007e-05	4.97691719e-08	-1.87809085e-05	6.41014343e-06	1.70810115e-01	1.70810015e-01	2.77986088e-05	1.49783220e-05	-2.68924089e-05	1.06694081e-05
261             	3.41598322e-01	4.23876908e-05	-1.52303865e-05	4.97966622e-08	-1.91289240e-05	6.26626532e-06	1.70799211e-01	1.70799111e-01	2.74601107e-05	1.49275801e-05	-2.67441173e-05	1.15137307e-05
262             	3.41577479e-01	4.19289085e-05	-1.43059690e-05	4.98239190e-08	-1.94544693e-05	6.09747109e-06	1.70788789e-01	1.70788690e-01	2.70619254e-05	1.48669832e-05	-2.66074538e-05	1.23014848e-05
263             	3.41557535e-01	4.14257973e-05	-1.34270816e-05	4.98521906e-08	-1.97643500e-05	5.91085352e-06	1.70778817e-01	1.70778718e-01	2.66237522e-05	1.48020451e-05	-2.64778908e-05	1.30508092e-05
264             	3.41538398e-01	4.08911574e-05	-1.25517608e-05	4.98810475e-08	-2.00716553e-05	5.70709983e-06	1.70769249e-01	1.70769149e-01	2.61526785e-05	1.47384789e-05	-2.63475357e-05	1.37957749e-05
265             	3.41519992e-01	4.03071296e-05	-1.16325817e-05	4.99095604e-08	-2.03961393e-05	5.48127948e-06	1.70760046e-01	1.70759946e-01	2.56348443e-05	1.46722853e-05	-2.62124301e-05	1.45798484e-05
266             	3.41502291e-01	3.96609955e-05	-1.06518363e-05	4.99381342e-08	-2.07500757e-05	5.22978016e-06	1.70751195e-01	1.70751095e-01	2.50602779e-05	1.46007176e-05	-2.60759939e-05	1.54241576e-05
267             	3.41485279e-01	3.89781236e-05	-9.61527050e-06	4.99675865e-08	-2.11316181e-05	4.96013933e-06	1.70742690e-01	1.70742590e-01	2.44492011e-05	1.45289225e-05	-2.59392534e-05	1.63239829e-05
268             	3.41468928e-01	3.82502454e-05	-8.55548134e-06	4.99978508e-08	-2.15269476e-05	4.67015275e-06	1.70734514e-01	1.70734414e-01	2.37952754e-05	1.44549699e-05	-2.58046883e-05	1.72492070e-05
269             	3.41453199e-01	3.74533694e-05	-7.51904164e-06	5.00276205e-08	-2.19182552e-05	4.35205168e-06	1.70726650e-01	1.70726550e-01	2.30787364e-05	1.43746330e-05	-2.56777760e-05	1.81587344e-05
270             	3.41438032e-01	3.65967282e-05	-6.52412679e-06	5.00577176e-08	-2.22983172e-05	4.00892789e-06	1.70719066e-01	1.70718966e-01	2.23072920e-05	1.42894362e-05	-2.55603806e-05	1.90362539e-05
271             	3.41423362e-01	3.56810429e-05	-5.56806536e-06	5.00883850e-08	-2.26682164e-05	3.63796551e-06	1.70711731e-01	1.70711631e-01	2.14784870e-05	1.42025559e-05	-2.54522491e-05	1.98841838e-05
272             	3.41409135e-01	3.47072368e-05	-4.59680102e-06	5.01194307e-08	-2.30473205e-05	3.24080512e-06	1.70704618e-01	1.70704517e-01	2.05944235e-05	1.41128133e-05	-2.53457210e-05	2.07489200e-05
273             	3.41395302e-01	3.36925246e-05	-3.56329542e-06	5.01509492e-08	-2.34529639e-05	2.82514331e-06	1.70697701e-01	1.70697601e-01	1.96714056e-05	1.40211190e-05	-2.52346116e-05	2.16713162e-05
274             	3.41381825e-01	3.26153846e-05	-2.48158133e-06	5.01830408e-08	-2.38813929e-05	2.38443446e-06	1.70690963e-01	1.70690862e-01	1.86921267e-05	1.39232578e-05	-2.51221836e-05	2.26406022e-05
275             	3.41368672e-01	3.14725828e-05	-1.37968833e-06	5.02150935e-08	-2.43202799e-05	1.91678370e-06	1.70684386e-01	1.70684286e-01	1.76530751e-05	1.38195077e-05	-2.50101240e-05	2.36304357e-05
276             	3.41355806e-01	3.02828338e-05	-2.81160364e-07	5.02479079e-08	-2.47618445e-05	1.42985046e-06	1.70677953e-01	1.70677853e-01	1.65712674e-05	1.37115665e-05	-2.49024247e-05	2.46212643e-05
277             	3.41343187e-01	2.90741292e-05	8.17398500e-07	5.02825967e-08	-2.52096728e-05	9.34562831e-07	1.70671644e-01	1.70671543e-01	1.54716274e-05	1.36025018e-05	-2.48009735e-05	2.56183720e-05
278             	3.41330761e-01	2.78471522e-05	1.90605356e-06	5.03177402e-08	-2.56573275e-05	4.31553783e-07	1.70665431e-01	1.70665330e-01	1.43551299e-05	1.34920223e-05	-2.47043007e-05	2.66103543e-05
279             	3.41318486e-01	2.65711248e-05	2.97999881e-06	5.03511965e-08	-2.61016317e-05	-9.19662776e-08	1.70659294e-01	1.70659193e-01	1.31935961e-05	1.33775287e-05	-2.46116323e-05	2.75916311e-05
280             	3.41306340e-01	2.52053795e-05	4.05623566e-06	5.03847763e-08	-2.65483809e-05	-6.53473136e-07	1.70653220e-01	1.70653119e-01	1.19492166e-05	1.32561629e-05	-2.45202631e-05	2.85764988e-05
281             	3.41294296e-01	2.37967271e-05	5.14316030e-06	5.04202779e-08	-2.70021922e-05	-1.23306887e-06	1.70647198e-01	1.70647098e-01	1.06652947e-05	1.31314324e-05	-2.44306121e-05	2.95737724e-05
282             	3.41282323e-01	2.23846027e-05	6.23036747e-06	5.04562473e-08	-2.74609701e-05	-1.81420313e-06	1.70641212e-01	1.70641111e-01	9.37809825e-06	1.30065045e-05	-2.43457863e-05	3.05761538e-05
283             	3.41270389e-01	2.09804311e-05	7.31588430e-06	5.04931502e-08	-2.79205944e-05	-2.38992588e-06	1.70635245e-01	1.70635144e-01	8.10028969e-06	1.28801415e-05	-2.42626522e-05	3.15785366e-05
284             	3.41258462e-01	1.95879183e-05	8.38824154e-06	5.05286212e-08	-2.83749591e-05	-2.95863611e-06	1.70629282e-01	1.70629181e-01	6.83532306e-06	1.27525953e-05	-2.41808383e-05	3.25690799e-05
285             	3.41246531e-01	1.81966952e-05	9.43399328e-06	5.05617546e-08	-2.88184406e-05	-3.52682259e-06	1.70623316e-01	1.70623215e-01	5.57152498e-06	1.26251702e-05	-2.41014440e-05	3.35354372e-05
286             	3.41234584e-01	1.67739928e-05	1.04782687e-05	5.05947249e-08	-2.92620619e-05	-4.11012227e-06	1.70617342e-01	1.70617241e-01	4.27687414e-06	1.24971187e-05	-2.40229275e-05	3.45011962e-05
287             	3.41222602e-01	1.53091200e-05	1.15468144e-05	5.06279928e-08	-2.97186285e-05	-4.71248856e-06	1.70611352e-01	1.70611250e-01	2.94207143e-06	1.23670485e-05	-2.39452213e-05	3.54920357e-05
288             	3.41210564e-01	1.38180701e-05	1.26435064e-05	5.06612853e-08	-3.01909048e-05	-5.32532985e-06	1.70605333e-01	1.70605232e-01	1.58370518e-06	1.22343649e-05	-2.38691516e-05	3.65126580e-05
289             	3.41198452e-01	1.23161821e-05	1.37457594e-05	5.06935091e-08	-3.06682959e-05	-5.94364455e-06	1.70599277e-01	1.70599176e-01	2.14446486e-07	1.21017356e-05	-2.37954163e-05	3.75411756e-05
290             	3.41186254e-01	1.08218775e-05	1.48354302e-05	5.07261305e-08	-3.11436509e-05	-6.55980103e-06	1.70593178e-01	1.70593076e-01	-1.14886231e-06	1.19707398e-05	-2.37259357e-05	3.85613660e-05
291             	3.41173957e-01	9.34869444e-06	1.58930451e-05	5.07592200e-08	-3.16059561e-05	-7.16641608e-06	1.70587029e-01	1.70586928e-01	-2.49206886e-06	1.18407633e-05	-2.36594335e-05	3.95524786e-05
292             	3.41161556e-01	7.91785966e-06	1.68976032e-05	5.07908281e-08	-3.20454004e-05	-7.75229370e-06	1.70580829e-01	1.70580727e-01	-3.79336387e-06	1.17112235e-05	-2.35965988e-05	4.04942020e-05
293             	3.41149050e-01	6.53185209e-06	1.78743357e-05	5.08200993e-08	-3.24732585e-05	-8.31616452e-06	1.70574576e-01	1.70574474e-01	-5.05023848e-06	1.15820906e-05	-2.35360907e-05	4.14104263e-05
294             	3.41136436e-01	5.18457071e-06	1.88569262e-05	5.08482884e-08	-3.29043286e-05	-8.86368267e-06	1.70568269e-01	1.70568167e-01	-6.27139731e-06	1.14559680e-05	-2.34758655e-05	4.23327917e-05
295             	3.41123711e-01	3.85432023e-06	1.98380708e-05	5.08756715e-08	-3.33357495e-05	-9.40579911e-06	1.70561906e-01	1.70561805e-01	-7.47863899e-06	1.13329592e-05	-2.34167141e-05	4.32547848e-05
296             	3.41110868e-01	2.56093450e-06	2.08108128e-05	5.09025306e-08	-3.37645927e-05	-9.93433182e-06	1.70555485e-01	1.70555383e-01	-8.65386457e-06	1.12147991e-05	-2.33591863e-05	4.41699991e-05
297             	3.41097903e-01	1.31561033e-06	2.17762733e-05	5.09286350e-08	-3.41895578e-05	-1.04428825e-05	1.70549002e-01	1.70548900e-01	-9.78507729e-06	1.11006876e-05	-2.33014212e-05	4.50776944e-05
298             	3.41084822e-01	1.25333281e-07	2.27116879e-05	5.09537231e-08	-3.46023759e-05	-1.09270052e-05	1.70542462e-01	1.70542360e-01	-1.08643386e-05	1.09896719e-05	-2.32465319e-05	4.59582198e-05
299             	3.41071639e-01	-1.02104087e-06	2.35961409e-05	5.09779038e-08	-3.49941759e-05	-1.13913218e-05	1.70535871e-01	1.70535769e-01	-1.19018423e-05	1.08808014e-05	-2.31961055e-05	4.67922464e-05
300             	3.41058373e-01	-2.12935442e-06	2.44267017e-05	5.10006161e-08	-3.53641101e-05	-1.18390548e-05	1.70529238e-01	1.70529136e-01	-1.29037320e-05	1.07743776e-05	-2.31507592e-05	4.75774609e-05
301             	3.41045042e-01	-3.17954483e-06	2.52180691e-05	5.10212543e-08	-3.57165498e-05	-1.22625920e-05	1.70522572e-01	1.70522470e-01	-1.38523644e-05	1.06728196e-05	-2.31075152e-05	4.83255844e-05
302             	3.41031661e-01	-4.14824547e-06	2.59674511e-05	5.10406034e-08	-3.60492008e-05	-1.26531132e-05	1.70515882e-01	1.70515780e-01	-1.47272360e-05	1.05789905e-05	-2.30654752e-05	4.90329263e-05
303             	3.41018245e-01	-5.03386206e-06	2.66755565e-05	5.10577610e-08	-3.63625744e-05	-1.30113204e-05	1.70509173e-01	1.70509071e-01	-1.55282514e-05	1.04943894e-05	-2.30247962e-05	4.97003527e-05
304             	3.41004805e-01	-5.85236673e-06	2.73442252e-05	5.10738774e-08	-3.66609256e-05	-1.33425581e-05	1.70502454e-01	1.70502352e-01	-1.62687414e-05	1.04163747e-05	-2.29888130e-05	5.03330382e-05
305             	3.40991360e-01	-6.61593097e-06	2.79688168e-05	5.10892578e-08	-3.69430496e-05	-1.36496727e-05	1.70495731e-01	1.70495629e-01	-1.69576382e-05	1.03417072e-05	-2.29586412e-05	5.09274580e-05
306             	3.40977930e-01	-7.32190215e-06	2.85421631e-05	5.11037568e-08	-3.72044779e-05	-1.39322417e-05	1.70489016e-01	1.70488914e-01	-1.75931928e-05	1.02712907e-05	-2.29333963e-05	5.14755594e-05
307             	3.40964541e-01	-7.96278564e-06	2.90785047e-05	5.11166368e-08	-3.74492249e-05	-1.41882218e-05	1.70482322e-01	1.70482219e-01	-1.81696146e-05	1.02068289e-05	-2.29099725e-05	5.19884772e-05
308             	3.40951214e-01	-8.53073098e-06	2.95883644e-05	5.11277768e-08	-3.76806071e-05	-1.44149713e-05	1.70475658e-01	1.70475556e-01	-1.86803368e-05	1.01496058e-05	-2.28864249e-05	5.24747893e-05
309             	3.40937973e-01	-9.02346729e-06	3.00606979e-05	5.11379471e-08	-3.78957941e-05	-1.46112318e-05	1.70469038e-01	1.70468935e-01	-1.91229655e-05	1.00994982e-05	-2.28654451e-05	5.29261430e-05
310             	3.40924838e-01	-9.44153096e-06	3.04913234e-05	5.11473166e-08	-3.80934357e-05	-1.47760033e-05	1.70462470e-01	1.70462368e-01	-1.94967688e-05	1.00552379e-05	-2.28477740e-05	5.33390975e-05
311             	3.40911830e-01	-9.78099122e-06	3.08733345e-05	5.11563811e-08	-3.82717549e-05	-1.49076106e-05	1.70455966e-01	1.70455864e-01	-1.97981062e-05	1.00171150e-05	-2.28350877e-05	5.37084222e-05
312             	3.40898972e-01	-1.00452579e-05	3.12082552e-05	5.11646219e-08	-3.84311309e-05	-1.50079839e-05	1.70449537e-01	1.70449435e-01	-2.00306128e-05	9.98535496e-06	-2.28270033e-05	5.40352585e-05
313             	3.40886292e-01	-1.02322998e-05	3.15057463e-05	5.11722661e-08	-3.85743975e-05	-1.50764816e-05	1.70443197e-01	1.70443095e-01	-2.01926316e-05	9.96033173e-06	-2.28215244e-05	5.43272707e-05
314             	3.40873814e-01	-1.03483589e-05	3.17674642e-05	5.11797804e-08	-3.87018490e-05	-1.51163055e-05	1.70436958e-01	1.70436856e-01	-2.02904850e-05	9.94212607e-06	-2.28181169e-05	5.45855811e-05
315             	3.40861559e-01	-1.04020535e-05	3.20044605e-05	5.11865195e-08	-3.88182729e-05	-1.51314733e-05	1.70430831e-01	1.70430728e-01	-2.03325000e-05	9.93044652e-06	-2.28160426e-05	5.48205032e-05
316             	3.40849549e-01	-1.03999605e-05	3.22284967e-05	5.11927592e-08	-3.89293643e-05	-1.51246635e-05	1.70424826e-01	1.70424723e-01	-2.03246437e-05	9.92468323e-06	-2.28151159e-05	5.50436126e-05
317             	3.40837805e-01	-1.03407962e-05	3.24283815e-05	5.11984327e-08	-3.90313237e-05	-1.50944003e-05	1.70418954e-01	1.70418851e-01	-2.02647984e-05	9.92400221e-06	-2.28171330e-05	5.52455145e-05
318             	3.40826344e-01	-1.02191859e-05	3.25979397e-05	5.12037987e-08	-3.91213804e-05	-1.50380095e-05	1.70413223e-01	1.70413121e-01	-2.01476025e-05	9.92841655e-06	-2.28224106e-05	5.54203503e-05
319             	3.40815185e-01	-1.00359966e-05	3.27440047e-05	5.12089641e-08	-3.92011660e-05	-1.49551449e-05	1.70407644e-01	1.70407541e-01	-1.99731432e-05	9.93714661e-06	-2.28291637e-05	5.55731683e-05
