# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 2.00000000e+00
# lRef          : 1.50000000e+00
# Aref          : 2.06603698e-01
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
101             	2.93668382e-02	-3.09864665e-03	1.22028541e-02	-2.00728013e-08	-4.67263678e-03	-1.19460063e-03	1.46833990e-02	1.46834392e-02	-2.74392396e-03	-3.54722693e-04	1.42879027e-03	1.07740638e-02
102             	2.94695011e-02	-3.20960276e-03	1.26298858e-02	-2.14888503e-08	-4.83529850e-03	-1.23726816e-03	1.47347291e-02	1.47347720e-02	-2.84206954e-03	-3.67533225e-04	1.47964439e-03	1.11502414e-02
103             	2.95818098e-02	-3.32072915e-03	1.30563630e-02	-2.29953162e-08	-4.99765391e-03	-1.27997875e-03	1.47908819e-02	1.47909279e-02	-2.94034333e-03	-3.80385825e-04	1.53052761e-03	1.15258354e-02
104             	2.97011155e-02	-3.43136239e-03	1.34806724e-02	-2.45470607e-08	-5.15909248e-03	-1.32247424e-03	1.48505332e-02	1.48505823e-02	-3.03815544e-03	-3.93206951e-04	1.58124370e-03	1.18994287e-02
105             	2.98263463e-02	-3.54155360e-03	1.39011411e-02	-2.62088344e-08	-5.31895867e-03	-1.36476717e-03	1.49131469e-02	1.49131994e-02	-3.13554397e-03	-4.06009634e-04	1.63161187e-03	1.22695292e-02
106             	2.99579395e-02	-3.65196613e-03	1.43158227e-02	-2.80360433e-08	-5.47648201e-03	-1.40711109e-03	1.49789417e-02	1.49789978e-02	-3.23309416e-03	-4.18871971e-04	1.68142936e-03	1.26343934e-02
107             	3.00992908e-02	-3.76163667e-03	1.47216821e-02	-3.00456188e-08	-5.63047745e-03	-1.44913636e-03	1.50496154e-02	1.50496754e-02	-3.32995470e-03	-4.31681975e-04	1.73036358e-03	1.29913185e-02
108             	3.02497193e-02	-3.86965272e-03	1.51159683e-02	-3.22105054e-08	-5.77988020e-03	-1.49047944e-03	1.51248274e-02	1.51248918e-02	-3.42530580e-03	-4.44346917e-04	1.77810394e-03	1.33378643e-02
109             	3.04080954e-02	-3.97552086e-03	1.54959856e-02	-3.45378910e-08	-5.92366547e-03	-1.53093583e-03	1.52040131e-02	1.52040822e-02	-3.51869626e-03	-4.56824602e-04	1.82432733e-03	1.36716583e-02
110             	3.05757606e-02	-4.07871027e-03	1.58577354e-02	-3.69959853e-08	-6.06031910e-03	-1.57030078e-03	1.52878433e-02	1.52879173e-02	-3.60965592e-03	-4.69054353e-04	1.86854858e-03	1.39891868e-02
111             	3.07516632e-02	-4.17872555e-03	1.61975798e-02	-3.96867379e-08	-6.18844243e-03	-1.60838409e-03	1.53757919e-02	1.53758713e-02	-3.69774686e-03	-4.80978685e-04	1.91034746e-03	1.42872323e-02
112             	3.09366777e-02	-4.27374533e-03	1.65117670e-02	-4.26488973e-08	-6.30658201e-03	-1.64449195e-03	1.54682962e-02	1.54683815e-02	-3.78136462e-03	-4.92380710e-04	1.94930150e-03	1.45624655e-02
113             	3.11289792e-02	-4.36296094e-03	1.67976200e-02	-4.58390027e-08	-6.41369097e-03	-1.67830857e-03	1.55644438e-02	1.55645355e-02	-3.85978904e-03	-5.03171897e-04	1.98511905e-03	1.48125010e-02
114             	3.13288577e-02	-4.44626347e-03	1.70508528e-02	-4.93242872e-08	-6.50812750e-03	-1.70977883e-03	1.56643795e-02	1.56644782e-02	-3.93291057e-03	-5.13352901e-04	2.01729890e-03	1.50335539e-02
115             	3.15373795e-02	-4.52289615e-03	1.72668808e-02	-5.31179116e-08	-6.58815214e-03	-1.73860367e-03	1.57686366e-02	1.57687428e-02	-4.00005174e-03	-5.22844402e-04	2.04528826e-03	1.52215925e-02
116             	3.17533993e-02	-4.59159724e-03	1.74417260e-02	-5.71236583e-08	-6.65223445e-03	-1.76429699e-03	1.58766425e-02	1.58767568e-02	-4.06009561e-03	-5.31501628e-04	2.06862856e-03	1.53730975e-02
117             	3.19703586e-02	-4.65076150e-03	1.75726338e-02	-6.14684408e-08	-6.69933541e-03	-1.78624397e-03	1.59851178e-02	1.59852408e-02	-4.11162472e-03	-5.39136778e-04	2.08698147e-03	1.54856523e-02
118             	3.21820796e-02	-4.69900696e-03	1.76566716e-02	-6.61831766e-08	-6.72834748e-03	-1.80391742e-03	1.60909736e-02	1.60911060e-02	-4.15342089e-03	-5.45586063e-04	2.09998832e-03	1.55566833e-02
119             	3.23809970e-02	-4.73559990e-03	1.76912066e-02	-7.11891137e-08	-6.73828304e-03	-1.81703306e-03	1.61904273e-02	1.61905697e-02	-4.18483301e-03	-5.50766887e-04	2.10732024e-03	1.55838863e-02
120             	3.25658516e-02	-4.75920629e-03	1.76719304e-02	-7.65875723e-08	-6.72751889e-03	-1.82507947e-03	1.62828492e-02	1.62830024e-02	-4.20468262e-03	-5.54523671e-04	2.10844632e-03	1.55634841e-02
121             	3.27372686e-02	-4.76858528e-03	1.75956821e-02	-8.24895916e-08	-6.69484899e-03	-1.82758921e-03	1.63685518e-02	1.63687168e-02	-4.21188185e-03	-5.56703426e-04	2.10299206e-03	1.54926900e-02
122             	3.28942665e-02	-4.76327735e-03	1.74603927e-02	-8.88992434e-08	-6.63950903e-03	-1.82439261e-03	1.64470444e-02	1.64472222e-02	-4.20603129e-03	-5.57246067e-04	2.09068733e-03	1.53697054e-02
123             	3.30316885e-02	-4.74327667e-03	1.72657924e-02	-9.57813634e-08	-6.56142139e-03	-1.81549989e-03	1.65157484e-02	1.65159400e-02	-4.18713822e-03	-5.56138443e-04	2.07147483e-03	1.51943176e-02
124             	3.31460190e-02	-4.70903339e-03	1.70111602e-02	-1.03142490e-07	-6.46035143e-03	-1.80109538e-03	1.65729064e-02	1.65731126e-02	-4.15561208e-03	-5.53421312e-04	2.04522867e-03	1.49659315e-02
125             	3.32372487e-02	-4.66054054e-03	1.66949356e-02	-1.11032932e-07	-6.33576314e-03	-1.78118953e-03	1.66185133e-02	1.66187354e-02	-4.11145979e-03	-5.49080741e-04	2.01170463e-03	1.46832309e-02
126             	3.33073625e-02	-4.59715000e-03	1.63152044e-02	-1.19237722e-07	-6.18700553e-03	-1.75556313e-03	1.66535620e-02	1.66538005e-02	-4.05413813e-03	-5.43011866e-04	1.97059667e-03	1.43446077e-02
127             	3.33558956e-02	-4.51773915e-03	1.58696582e-02	-1.27697411e-07	-6.01326995e-03	-1.72382666e-03	1.66778201e-02	1.66780755e-02	-3.98269624e-03	-5.35042913e-04	1.92155914e-03	1.39480990e-02
128             	3.33842868e-02	-4.42127694e-03	1.53575879e-02	-1.36292431e-07	-5.81437426e-03	-1.68561324e-03	1.66920071e-02	1.66922797e-02	-3.89625171e-03	-5.25025226e-04	1.86441967e-03	1.34931682e-02
129             	3.33926501e-02	-4.30792322e-03	1.47796468e-02	-1.44882404e-07	-5.59066688e-03	-1.64101171e-03	1.66961802e-02	1.66964699e-02	-3.79497332e-03	-5.12949903e-04	1.79915651e-03	1.29804903e-02
130             	3.33762517e-02	-4.17870392e-03	1.41389956e-02	-1.53307138e-07	-5.34346441e-03	-1.59043806e-03	1.66879726e-02	1.66882792e-02	-3.67979002e-03	-4.98913906e-04	1.72603339e-03	1.24129622e-02
131             	3.33283449e-02	-4.03514636e-03	1.34419605e-02	-1.61453414e-07	-5.07526621e-03	-1.53449896e-03	1.66640110e-02	1.66643339e-02	-3.55207214e-03	-4.83074224e-04	1.64571405e-03	1.17962465e-02
132             	3.32428974e-02	-3.87856438e-03	1.26942521e-02	-1.69386638e-07	-4.78836013e-03	-1.47372804e-03	1.66212793e-02	1.66216181e-02	-3.41301023e-03	-4.65554152e-04	1.55876593e-03	1.11354862e-02
133             	3.31245731e-02	-3.70914959e-03	1.19019139e-02	-1.77015981e-07	-4.48513435e-03	-1.40823200e-03	1.65621095e-02	1.65624636e-02	-3.26280680e-03	-4.46342791e-04	1.46582259e-03	1.04360913e-02
134             	3.29761875e-02	-3.52698159e-03	1.10740605e-02	-1.84193437e-07	-4.16914716e-03	-1.33806298e-03	1.64879096e-02	1.64882779e-02	-3.10155378e-03	-4.25427815e-04	1.36788310e-03	9.70617742e-03
135             	3.28022501e-02	-3.33527416e-03	1.02189023e-02	-1.90971697e-07	-3.84359087e-03	-1.26446340e-03	1.64009341e-02	1.64013160e-02	-2.93210048e-03	-4.03173682e-04	1.26586025e-03	8.95304200e-03
136             	3.26157240e-02	-3.13512460e-03	9.34047024e-03	-1.97333056e-07	-3.51009510e-03	-1.18788192e-03	1.63076647e-02	1.63080594e-02	-2.75544422e-03	-3.79680374e-04	1.16014002e-03	8.18033022e-03
137             	3.24210711e-02	-2.92916663e-03	8.44871595e-03	-2.03295679e-07	-3.17248587e-03	-1.10932477e-03	1.62103323e-02	1.62107388e-02	-2.57390809e-03	-3.55258543e-04	1.05187210e-03	7.39684385e-03
138             	3.22192272e-02	-2.72052920e-03	7.55427812e-03	-2.08932399e-07	-2.83480985e-03	-1.03000024e-03	1.61094047e-02	1.61098225e-02	-2.39026484e-03	-3.30264358e-04	9.42329212e-04	6.61194891e-03
139             	3.20079981e-02	-2.51288898e-03	6.67036456e-03	-2.14143444e-07	-2.50206362e-03	-9.51312874e-04	1.60037849e-02	1.60042132e-02	-2.20775737e-03	-3.05131618e-04	8.33118665e-04	5.83724590e-03
140             	3.17844952e-02	-2.30969784e-03	5.81058765e-03	-2.18906277e-07	-2.17938246e-03	-8.74562209e-04	1.58920287e-02	1.58924665e-02	-2.02941113e-03	-2.80286712e-04	7.25911368e-04	5.08467628e-03
141             	3.15432855e-02	-2.11249688e-03	4.99117103e-03	-2.23239623e-07	-1.87285403e-03	-8.00306765e-04	1.57714195e-02	1.57718660e-02	-1.85655521e-03	-2.55941677e-04	6.22731486e-04	4.36843954e-03
142             	3.12907551e-02	-1.92270203e-03	4.22290751e-03	-2.27131568e-07	-1.58651039e-03	-7.29061671e-04	1.56451504e-02	1.56456047e-02	-1.69041269e-03	-2.32289344e-04	5.24943364e-04	3.69796415e-03
143             	3.10366631e-02	-1.74199351e-03	3.51146838e-03	-2.30357084e-07	-1.32241532e-03	-6.61441518e-04	1.55181012e-02	1.55185619e-02	-1.53243827e-03	-2.09555237e-04	4.33318868e-04	3.07814951e-03
144             	3.07945008e-02	-1.57256025e-03	2.85987179e-03	-2.32923392e-07	-1.08156888e-03	-5.98243594e-04	1.53970175e-02	1.53974833e-02	-1.38452372e-03	-1.88036533e-04	3.48367012e-04	2.51150477e-03
145             	3.05687562e-02	-1.41639658e-03	2.27412609e-03	-2.34684338e-07	-8.66077246e-04	-5.40188429e-04	1.52841434e-02	1.52846128e-02	-1.24838672e-03	-1.68009863e-04	2.70985798e-04	2.00314029e-03
146             	3.03621599e-02	-1.27605247e-03	1.76084094e-03	-2.35364141e-07	-6.78233555e-04	-4.88199789e-04	1.51808446e-02	1.51813153e-02	-1.12622603e-03	-1.49826448e-04	2.02186914e-04	1.55865402e-03
147             	3.01727661e-02	-1.15251249e-03	1.32593831e-03	-2.34875222e-07	-5.20076659e-04	-4.42607245e-04	1.50861482e-02	1.50866179e-02	-1.01886349e-03	-1.33648998e-04	1.42892497e-04	1.18304581e-03
148             	2.99857838e-02	-1.04550910e-03	9.77291752e-04	-2.33011530e-07	-3.94433803e-04	-4.03269819e-04	1.49926589e-02	1.49931249e-02	-9.26024369e-04	-1.19484731e-04	9.42120730e-05	8.83079679e-04
149             	2.97942650e-02	-9.54187598e-04	7.17060183e-04	-2.29774090e-07	-3.01958536e-04	-3.69819358e-04	1.48969027e-02	1.48973623e-02	-8.46913157e-04	-1.07274441e-04	5.65715557e-05	6.60488628e-04
150             	2.96066381e-02	-8.78211300e-04	5.40488767e-04	-2.25133979e-07	-2.40750176e-04	-3.42089714e-04	1.48030939e-02	1.48035442e-02	-7.81195364e-04	-9.70159358e-05	2.94942073e-05	5.10994560e-04
151             	2.94377835e-02	-8.17665573e-04	4.38272161e-04	-2.19344369e-07	-2.07184786e-04	-3.20082943e-04	1.47186724e-02	1.47191111e-02	-7.28915730e-04	-8.87498433e-05	1.19512943e-05	4.26320867e-04
152             	2.92933332e-02	-7.71515029e-04	4.03976747e-04	-2.12532125e-07	-1.98690662e-04	-3.03400148e-04	1.46464541e-02	1.46468791e-02	-6.89157662e-04	-8.23573667e-05	3.29771188e-06	4.00679035e-04
153             	2.91743350e-02	-7.38956652e-04	4.30214997e-04	-2.04836429e-07	-2.12359331e-04	-2.91732690e-04	1.45869626e-02	1.45873723e-02	-6.61211016e-04	-7.77456362e-05	2.74816728e-06	4.27466830e-04
154             	2.90790478e-02	-7.19124772e-04	5.10965336e-04	-1.96535378e-07	-2.45825565e-04	-2.84759996e-04	1.45393274e-02	1.45397204e-02	-6.44322382e-04	-7.48023904e-05	9.65710300e-06	5.01308233e-04
155             	2.89965345e-02	-7.11225969e-04	6.43696342e-04	-1.87889110e-07	-2.98080222e-04	-2.82189324e-04	1.44980794e-02	1.44984552e-02	-6.37802309e-04	-7.34236602e-05	2.37679493e-05	6.19928393e-04
156             	2.89085632e-02	-7.13909642e-04	8.27031540e-04	-1.78905621e-07	-3.68595406e-04	-2.83512929e-04	1.44541027e-02	1.44544605e-02	-6.40467750e-04	-7.34418920e-05	4.49203638e-05	7.82111176e-04
157             	2.88062133e-02	-7.26099394e-04	1.05747983e-03	-1.69812605e-07	-4.56076952e-04	-2.88315813e-04	1.44029368e-02	1.44032765e-02	-6.51365510e-04	-7.47338835e-05	7.26629626e-05	9.84816867e-04
158             	2.86923924e-02	-7.45118678e-04	1.32561425e-03	-1.60625839e-07	-5.57025348e-04	-2.95588843e-04	1.43460356e-02	1.43463568e-02	-6.68148182e-04	-7.69704964e-05	1.05781776e-04	1.21983247e-03
159             	2.85721282e-02	-7.69938742e-04	1.62131308e-03	-1.51283991e-07	-6.67705661e-04	-3.04957910e-04	1.42859128e-02	1.42862154e-02	-6.89927280e-04	-8.00114614e-05	1.42950881e-04	1.47836220e-03
160             	2.84599962e-02	-8.00821815e-04	1.93306721e-03	-1.41820410e-07	-7.83869790e-04	-3.16539861e-04	1.42298563e-02	1.42301399e-02	-7.16950768e-04	-8.38710464e-05	1.82663814e-04	1.75040339e-03
161             	2.83582721e-02	-8.37773506e-04	2.25597851e-03	-1.32262740e-07	-9.03783045e-04	-3.30355302e-04	1.41790038e-02	1.41792683e-02	-7.49242054e-04	-8.85314513e-05	2.24206211e-04	2.03177230e-03
162             	2.82594744e-02	-8.80670221e-04	2.58832985e-03	-1.22693702e-07	-1.02691837e-03	-3.46375637e-04	1.41296145e-02	1.41298599e-02	-7.86710748e-04	-9.39594736e-05	2.67246554e-04	2.32108329e-03
163             	2.81547967e-02	-9.28325891e-04	2.92865599e-03	-1.13164922e-07	-1.15285080e-03	-3.64167581e-04	1.40772852e-02	1.40775115e-02	-8.28330527e-04	-9.99953646e-05	3.11477199e-04	2.61717879e-03
164             	2.80468142e-02	-9.78527562e-04	3.27321278e-03	-1.03908811e-07	-1.28029043e-03	-3.82902086e-04	1.40233032e-02	1.40235110e-02	-8.72165867e-04	-1.06361696e-04	3.56315962e-04	2.91689682e-03
165             	2.79413118e-02	-1.02897652e-03	3.61854944e-03	-9.51680930e-08	-1.40803946e-03	-4.01710475e-04	1.39705607e-02	1.39707511e-02	-9.16198735e-04	-1.12777784e-04	4.01235257e-04	3.21731418e-03
166             	2.78463525e-02	-1.07830352e-03	3.95784379e-03	-8.72621605e-08	-1.53359183e-03	-4.20079924e-04	1.39230890e-02	1.39232635e-02	-9.59231685e-04	-1.19071837e-04	4.45330060e-04	3.51251373e-03
167             	2.77648564e-02	-1.12603215e-03	4.28663332e-03	-8.01632150e-08	-1.65530145e-03	-4.37835703e-04	1.38823480e-02	1.38825084e-02	-1.00085178e-03	-1.25180372e-04	4.88015207e-04	3.79861811e-03
168             	2.76956055e-02	-1.17268715e-03	4.60296609e-03	-7.37851269e-08	-1.77245507e-03	-4.55180550e-04	1.38477290e-02	1.38478766e-02	-1.04152412e-03	-1.31163023e-04	5.29027977e-04	4.07393811e-03
169             	2.76374287e-02	-1.21870175e-03	4.90404102e-03	-6.80927661e-08	-1.88401739e-03	-4.72287110e-04	1.38186463e-02	1.38187824e-02	-1.08163798e-03	-1.37063765e-04	5.68003115e-04	4.33603790e-03
170             	2.75893670e-02	-1.26313729e-03	5.18639855e-03	-6.29174479e-08	-1.98870631e-03	-4.88808527e-04	1.37946206e-02	1.37947464e-02	-1.12037717e-03	-1.42760118e-04	6.04492963e-04	4.58190559e-03
171             	2.75549519e-02	-1.30528544e-03	5.44594963e-03	-5.82780095e-08	-2.08498015e-03	-5.04484737e-04	1.37774177e-02	1.37775342e-02	-1.15712746e-03	-1.48157981e-04	6.37994662e-04	4.80795497e-03
172             	2.75362057e-02	-1.34512930e-03	5.67839739e-03	-5.41319991e-08	-2.17120689e-03	-5.19319688e-04	1.37680487e-02	1.37681570e-02	-1.19188434e-03	-1.53244962e-04	6.67991802e-04	5.01040559e-03
173             	2.75339410e-02	-1.38221290e-03	5.88073841e-03	-5.04053083e-08	-2.24624317e-03	-5.33137950e-04	1.37669201e-02	1.37670209e-02	-1.22424440e-03	-1.57968502e-04	6.94126039e-04	5.18661237e-03
174             	2.75443610e-02	-1.41588567e-03	6.05102682e-03	-4.70522294e-08	-2.30934824e-03	-5.45689527e-04	1.37721335e-02	1.37722276e-02	-1.25363236e-03	-1.62253309e-04	7.16165169e-04	5.33486165e-03
175             	2.75638993e-02	-1.44603024e-03	6.18875926e-03	-4.39830728e-08	-2.36033207e-03	-5.56920531e-04	1.37819056e-02	1.37819936e-02	-1.27993565e-03	-1.66094588e-04	7.34047565e-04	5.45471170e-03
176             	2.75906479e-02	-1.47281297e-03	6.29347635e-03	-4.11642578e-08	-2.39902796e-03	-5.66894144e-04	1.37952828e-02	1.37953651e-02	-1.30330063e-03	-1.69512339e-04	7.47710210e-04	5.54576614e-03
177             	2.76240072e-02	-1.49596540e-03	6.36532977e-03	-3.85552197e-08	-2.42549583e-03	-5.75516344e-04	1.38119651e-02	1.38120422e-02	-1.32349904e-03	-1.72466355e-04	7.57169056e-04	5.60816071e-03
178             	2.76625350e-02	-1.51557090e-03	6.40571050e-03	-3.61813567e-08	-2.44026373e-03	-5.82820722e-04	1.38312313e-02	1.38313037e-02	-1.34060617e-03	-1.74964725e-04	7.62591522e-04	5.64311898e-03
179             	2.77039627e-02	-1.53159740e-03	6.41714683e-03	-3.40429411e-08	-2.44427992e-03	-5.88799481e-04	1.38519473e-02	1.38520154e-02	-1.35459818e-03	-1.76999220e-04	7.64293492e-04	5.65285334e-03
180             	2.77442705e-02	-1.54480287e-03	6.40366160e-03	-3.22571478e-08	-2.43906000e-03	-5.93740338e-04	1.38721030e-02	1.38721675e-02	-1.36614178e-03	-1.78661098e-04	7.62770795e-04	5.64089080e-03
181             	2.77792573e-02	-1.55556885e-03	6.36932264e-03	-3.07885372e-08	-2.42613419e-03	-5.97786541e-04	1.38895979e-02	1.38896595e-02	-1.37557097e-03	-1.79997884e-04	7.58527134e-04	5.61079551e-03
182             	2.78042496e-02	-1.56439700e-03	6.31932069e-03	-2.96181564e-08	-2.40746697e-03	-6.01124228e-04	1.39020952e-02	1.39021544e-02	-1.38332273e-03	-1.81074271e-04	7.52193373e-04	5.56712732e-03
183             	2.78184009e-02	-1.57162300e-03	6.25822894e-03	-2.87116435e-08	-2.38477952e-03	-6.03874583e-04	1.39091717e-02	1.39092292e-02	-1.38968609e-03	-1.81936920e-04	7.44334949e-04	5.51389399e-03
184             	2.78248103e-02	-1.57750086e-03	6.18996507e-03	-2.80661010e-08	-2.35954104e-03	-6.06130771e-04	1.39123771e-02	1.39124332e-02	-1.39488120e-03	-1.82619658e-04	7.35441493e-04	5.45452357e-03
185             	2.78286369e-02	-1.58226807e-03	6.11760326e-03	-2.76435337e-08	-2.33289673e-03	-6.07978568e-04	1.39142908e-02	1.39143461e-02	-1.39911260e-03	-1.83155467e-04	7.25904903e-04	5.39169835e-03
186             	2.78327950e-02	-1.58614622e-03	6.04417053e-03	-2.74231155e-08	-2.30596889e-03	-6.09500422e-04	1.39163701e-02	1.39164249e-02	-1.40257353e-03	-1.83572689e-04	7.16116381e-04	5.32805415e-03
187             	2.78379440e-02	-1.58936246e-03	5.97270249e-03	-2.73746905e-08	-2.27987725e-03	-6.10777663e-04	1.39189446e-02	1.39189994e-02	-1.40545889e-03	-1.83903564e-04	7.06473993e-04	5.26622849e-03
188             	2.78430261e-02	-1.59217420e-03	5.90605308e-03	-2.74875703e-08	-2.25567497e-03	-6.11904554e-04	1.39214855e-02	1.39215405e-02	-1.40799166e-03	-1.84182547e-04	6.97351572e-04	5.20870151e-03
189             	2.78464995e-02	-1.59482507e-03	5.84641965e-03	-2.77190680e-08	-2.23416633e-03	-6.12970906e-04	1.39232220e-02	1.39232775e-02	-1.41038344e-03	-1.84441631e-04	6.89043492e-04	5.15737616e-03
190             	2.78479229e-02	-1.59754375e-03	5.79551274e-03	-2.80999268e-08	-2.21597596e-03	-6.14062217e-04	1.39239334e-02	1.39239896e-02	-1.41283409e-03	-1.84709658e-04	6.81780411e-04	5.11373233e-03
191             	2.78480734e-02	-1.60038817e-03	5.75438908e-03	-2.85828817e-08	-2.20148005e-03	-6.15198789e-04	1.39240081e-02	1.39240653e-02	-1.41539287e-03	-1.84995296e-04	6.75714487e-04	5.07867459e-03
192             	2.78488030e-02	-1.60342763e-03	5.72337072e-03	-2.91860024e-08	-2.19077902e-03	-6.16405935e-04	1.39243723e-02	1.39244307e-02	-1.41811975e-03	-1.85307878e-04	6.70906343e-04	5.05246438e-03
193             	2.78517232e-02	-1.60675555e-03	5.70241004e-03	-2.98787074e-08	-2.18383062e-03	-6.17718015e-04	1.39258317e-02	1.39258915e-02	-1.42109579e-03	-1.85659759e-04	6.67374400e-04	5.03503564e-03
194             	2.78570850e-02	-1.61045895e-03	5.69121636e-03	-3.06508214e-08	-2.18050492e-03	-6.19169843e-04	1.39285118e-02	1.39285731e-02	-1.42439932e-03	-1.86059633e-04	6.65103264e-04	5.02611310e-03
195             	2.78639067e-02	-1.61463380e-03	5.68937206e-03	-3.14926500e-08	-2.18062776e-03	-6.20799207e-04	1.39319219e-02	1.39319849e-02	-1.42811611e-03	-1.86517692e-04	6.64058265e-04	5.02531379e-03
196             	2.78708259e-02	-1.61936950e-03	5.69659131e-03	-3.24169140e-08	-2.18408212e-03	-6.22641942e-04	1.39353806e-02	1.39354454e-02	-1.43232669e-03	-1.87042810e-04	6.64213540e-04	5.03237778e-03
197             	2.78768881e-02	-1.62470538e-03	5.71237037e-03	-3.33842438e-08	-2.19067139e-03	-6.24713829e-04	1.39384106e-02	1.39384774e-02	-1.43706652e-03	-1.87638859e-04	6.65513797e-04	5.04685658e-03
198             	2.78819423e-02	-1.63065968e-03	5.73587042e-03	-3.43969451e-08	-2.20007810e-03	-6.27024254e-04	1.39409368e-02	1.39410056e-02	-1.44235409e-03	-1.88305583e-04	6.67857107e-04	5.06801332e-03
199             	2.78861813e-02	-1.63725513e-03	5.76610687e-03	-3.54254486e-08	-2.21193091e-03	-6.29582874e-04	1.39430552e-02	1.39431261e-02	-1.44821044e-03	-1.89044693e-04	6.71122524e-04	5.09498434e-03
200             	2.78900058e-02	-1.64455064e-03	5.80206855e-03	-3.64676180e-08	-2.22585151e-03	-6.32413128e-04	1.39449664e-02	1.39450394e-02	-1.45468845e-03	-1.89862194e-04	6.75182763e-04	5.12688578e-03
201             	2.78935047e-02	-1.65256710e-03	5.84282592e-03	-3.74872737e-08	-2.24149205e-03	-6.35522618e-04	1.39467148e-02	1.39467898e-02	-1.46180617e-03	-1.90760934e-04	6.79920903e-04	5.16290501e-03
202             	2.78966192e-02	-1.66132103e-03	5.88756049e-03	-3.84766890e-08	-2.25854860e-03	-6.38917632e-04	1.39482711e-02	1.39483481e-02	-1.46957815e-03	-1.91742884e-04	6.85231643e-04	5.20232884e-03
203             	2.78992807e-02	-1.67082385e-03	5.93536758e-03	-3.94045989e-08	-2.27668369e-03	-6.42600324e-04	1.39496009e-02	1.39496797e-02	-1.47801225e-03	-1.92811603e-04	6.91000099e-04	5.24436748e-03
204             	2.79015077e-02	-1.68108679e-03	5.98542388e-03	-4.02558624e-08	-2.29559321e-03	-6.46573439e-04	1.39507136e-02	1.39507941e-02	-1.48711683e-03	-1.93969956e-04	6.97118730e-04	5.28830515e-03
205             	2.79033553e-02	-1.69206380e-03	6.03694153e-03	-4.09897798e-08	-2.31498586e-03	-6.50817115e-04	1.39516367e-02	1.39517186e-02	-1.49684902e-03	-1.95214787e-04	7.03484903e-04	5.33345662e-03
206             	2.79049328e-02	-1.70372778e-03	6.08923254e-03	-4.16003688e-08	-2.33460914e-03	-6.55319248e-04	1.39524248e-02	1.39525080e-02	-1.50718314e-03	-1.96544640e-04	7.10007125e-04	5.37922541e-03
207             	2.79063933e-02	-1.71601895e-03	6.14148976e-03	-4.20605313e-08	-2.35416263e-03	-6.60054611e-04	1.39531546e-02	1.39532387e-02	-1.51806408e-03	-1.97954862e-04	7.16582251e-04	5.42490751e-03
208             	2.79077736e-02	-1.72894195e-03	6.19306642e-03	-4.23703720e-08	-2.37340874e-03	-6.65023637e-04	1.39538444e-02	1.39539292e-02	-1.52949461e-03	-1.99447338e-04	7.23124469e-04	5.46994195e-03
209             	2.79091820e-02	-1.74243810e-03	6.24336125e-03	-4.25205111e-08	-2.39212616e-03	-6.70202048e-04	1.39545485e-02	1.39546335e-02	-1.54142110e-03	-2.01017000e-04	7.29554461e-04	5.51380679e-03
210             	2.79110382e-02	-1.75642616e-03	6.29168378e-03	-4.25214072e-08	-2.41006181e-03	-6.75558281e-04	1.39554766e-02	1.39555616e-02	-1.55377136e-03	-2.02654798e-04	7.35780078e-04	5.55590371e-03
211             	2.79136448e-02	-1.77085217e-03	6.33733880e-03	-4.23626026e-08	-2.42695961e-03	-6.81070638e-04	1.39567800e-02	1.39568648e-02	-1.56649672e-03	-2.04355447e-04	7.41709789e-04	5.59562902e-03
212             	2.79174432e-02	-1.78554733e-03	6.37965753e-03	-4.20726344e-08	-2.44257404e-03	-6.86674561e-04	1.39586795e-02	1.39587637e-02	-1.57944822e-03	-2.06099102e-04	7.47254727e-04	5.63240281e-03
213             	2.79227217e-02	-1.80031786e-03	6.41800035e-03	-4.16460063e-08	-2.45666804e-03	-6.92295455e-04	1.39613192e-02	1.39614025e-02	-1.59245438e-03	-2.07863473e-04	7.52332136e-04	5.66566821e-03
214             	2.79293139e-02	-1.81499207e-03	6.45186849e-03	-4.11010172e-08	-2.46905843e-03	-6.97867916e-04	1.39646158e-02	1.39646980e-02	-1.60536395e-03	-2.09628121e-04	7.56875816e-04	5.69499267e-03
215             	2.79371071e-02	-1.82938425e-03	6.48067138e-03	-4.04459323e-08	-2.47952631e-03	-7.03320665e-04	1.39685131e-02	1.39685940e-02	-1.61801279e-03	-2.11371460e-04	7.60809380e-04	5.71986200e-03
216             	2.79459258e-02	-1.84334504e-03	6.50397962e-03	-3.97016989e-08	-2.48791543e-03	-7.08597583e-04	1.39729232e-02	1.39730026e-02	-1.63027010e-03	-2.13074938e-04	7.64074374e-04	5.73990524e-03
